PredictiveFeature,TargetFeature,SHAP*R2
BAG3_C(185) BAG3_C(377) BAG3_C(385) BAG3_C(386) BAG3_S(136) BAG3_S(179) BAG3_S(2) BAG3_S(268) BAG3_S(5),TERF1_S(11) TERF1_S(,0.004864436669265349
KMT2D_C(1911) KMT2D_M(1873) KMT2D_S(1172) KMT2D_S(1173) KMT2D_S(1180) KMT2D_S(1765) KMT2D_S(1801) KMT2D_S(1834) KMT2D_S(1846) KMT2D_S(1861) KMT2D_S(2158) KMT2D_S(2248) KMT2D_S(2267) KMT2D_S(2295) KMT2D_S(2309) KMT2D_S(2342) KMT2D_S(2414) KMT2D_S(2417) KMT2D_S(2420) KMT2D_S(3199) KMT2D_S(3614) KMT2D_S(3620) KMT2D_S(373) KMT2D_S(3837) KMT2D_S(4215) KMT2D_S(4346) KMT2D_S(4357) KMT2D_S(4463) KMT2D_S(477) KMT2D_S(48) KMT2D_S(4810) KMT2D_S(4843) KMT2D_S(744) KMT2D_T(1164) KMT2D_T(1172) KMT2D_T(1182) KMT2D_T(1189) KMT2D_T(1568) KMT2D_T(1803) KMT2D_T(1806) KMT2D_T(1857) KMT2D_T(1870) KMT2D_T(1914) KMT2D_T(2197) KMT2D_T(2236) KMT2D_T(2240) KMT2D_T(2312) KMT2D_T(2384) KMT2D_T(3182) KMT2D_T(3197) KMT2D_T(3637) KMT2D_T(369) KMT2D_T(4646) KMT2D_T(4672) KMT2D_T(4685) KMT2D_T(4843) KMT2D_T(4852) KMT2D_T(54),TERF1_S(11) TERF1_S(,0.002734926019498374
NCL_S(12) NCL_S(18) NCL_S(184) NCL_S(206) NCL_S(3) NCL_S(563) NCL_S(62) NCL_S(63) NCL_S(67) NCL_T(102) NCL_T(105) NCL_T(62) NCL_T(95),TERF1_S(11) TERF1_S(,0.00809335950300254
NCOR2_C(750) NCOR2_C(756) NCOR2_S(1007) NCOR2_S(1023) NCOR2_S(1179) NCOR2_S(1244) NCOR2_S(1288) NCOR2_S(1296) NCOR2_S(1297) NCOR2_S(1323) NCOR2_S(1331) NCOR2_S(1332) NCOR2_S(144) NCOR2_S(1458) NCOR2_S(1469) NCOR2_S(1526) NCOR2_S(1539) NCOR2_S(1547) NCOR2_S(1549) NCOR2_S(1558) NCOR2_S(1599) NCOR2_S(1603) NCOR2_S(1617) NCOR2_S(1722) NCOR2_S(1765) NCOR2_S(1773) NCOR2_S(1774) NCOR2_S(1775) NCOR2_S(1797) NCOR2_S(1858) NCOR2_S(1861) NCOR2_S(1961) NCOR2_S(1965) NCOR2_S(1970) NCOR2_S(1995) NCOR2_S(2036) NCOR2_S(2044) NCOR2_S(2047) NCOR2_S(2048) NCOR2_S(2068) NCOR2_S(2069) NCOR2_S(2088) NCOR2_S(2193) NCOR2_S(2214) NCOR2_S(2286) NCOR2_S(2383) NCOR2_S(2393) NCOR2_S(2403) NCOR2_S(2416) NCOR2_S(2437) NCOR2_S(2501) NCOR2_S(2503) NCOR2_S(3) NCOR2_S(493) NCOR2_S(51) NCOR2_S(64) NCOR2_S(8) NCOR2_S(904) NCOR2_S(938) NCOR2_S(943) NCOR2_T(1374) NCOR2_T(1427) NCOR2_T(1455) NCOR2_T(1566) NCOR2_T(1617) NCOR2_T(1963) NCOR2_T(2005) NCOR2_T(921),TERF1_S(11) TERF1_S(,0.013436229929229705
MAP1S_C(598) MAP1S_C(603) MAP1S_C(608) MAP1S_M(759) MAP1S_M(762) MAP1S_M(763) MAP1S_S(3) MAP1S_S(452) MAP1S_S(6) MAP1S_S(743) MAP1S_S(759) MAP1S_S(786) MAP1S_S(790) MAP1S_S(809),TERF1_S(11) TERF1_S(,0.020324849060831388
NUMA1_C(1942) NUMA1_S(1105) NUMA1_S(1438) NUMA1_S(1728) NUMA1_S(1744) NUMA1_S(1756) NUMA1_S(1763) NUMA1_S(1766) NUMA1_S(1773) NUMA1_S(1792) NUMA1_S(1800) NUMA1_S(1804) NUMA1_S(1814) NUMA1_S(1844) NUMA1_S(1847) NUMA1_S(1868) NUMA1_S(1943) NUMA1_S(1970) NUMA1_S(2026) NUMA1_S(2047) NUMA1_S(369) NUMA1_S(386) NUMA1_S(388) NUMA1_S(479) NUMA1_S(80) NUMA1_T(1744) NUMA1_T(1760) NUMA1_T(1811) NUMA1_T(1854) NUMA1_T(2041) NUMA1_T(2051) NUMA1_T(2092) NUMA1_T(211) NUMA1_T(578) NUMA1_Y(1865),TERF1_S(11) TERF1_S(,0.004485286931690326
ABLIM1_S(143) ABLIM1_S(164) ABLIM1_S(2) ABLIM1_S(210) ABLIM1_S(219) ABLIM1_S(264) ABLIM1_S(332) ABLIM1_S(359) ABLIM1_S(420) ABLIM1_S(428) ABLIM1_S(431) ABLIM1_S(450) ABLIM1_S(452) ABLIM1_S(490) ABLIM1_S(498) ABLIM1_S(5) ABLIM1_S(539) ABLIM1_S(584) ABLIM1_S(618) ABLIM1_S(652) ABLIM1_S(706) ABLIM1_T(350) ABLIM1_T(371) ABLIM1_T(470) ABLIM1_T(502) ABLIM1_Y(323) ABLIM1_Y(373) ABLIM1_Y(383),TERF1_S(11) TERF1_S(,0.003076284115643086
TCOF1_S(1105) TCOF1_S(1156) TCOF1_S(1177) TCOF1_S(1190) TCOF1_S(1191) TCOF1_S(1192) TCOF1_S(1266) TCOF1_S(13) TCOF1_S(1351) TCOF1_S(14) TCOF1_S(227) TCOF1_S(272) TCOF1_S(273) TCOF1_S(3) TCOF1_S(304) TCOF1_S(369) TCOF1_S(412) TCOF1_S(417) TCOF1_S(419) TCOF1_S(475) TCOF1_S(484) TCOF1_S(510) TCOF1_S(512) TCOF1_S(514) TCOF1_S(555) TCOF1_S(556) TCOF1_S(571) TCOF1_S(620) TCOF1_S(701) TCOF1_S(762) TCOF1_S(764) TCOF1_S(765) TCOF1_S(769) TCOF1_S(771) TCOF1_S(777) TCOF1_S(79) TCOF1_S(801) TCOF1_S(807) TCOF1_S(85) TCOF1_S(87) TCOF1_S(88) TCOF1_S(9) TCOF1_S(941) TCOF1_S(966) TCOF1_S(990) TCOF1_T(1026) TCOF1_T(1175) TCOF1_T(1222) TCOF1_T(1260) TCOF1_T(1271) TCOF1_T(1306) TCOF1_T(1384) TCOF1_T(310) TCOF1_T(316) TCOF1_T(814) TCOF1_T(993),GNL3L_S(214) GNL3L_S,0.001362744689096694
MDC1_S(1027) MDC1_S(1057) MDC1_S(1068) MDC1_S(108) MDC1_S(1420) MDC1_S(1492) MDC1_S(1499) MDC1_S(1562) MDC1_S(1605) MDC1_S(1743) MDC1_S(1800) MDC1_S(320) MDC1_S(331) MDC1_S(397) MDC1_S(758) MDC1_S(964) MDC1_S(990) MDC1_S(995) MDC1_T(1041) MDC1_T(1156) MDC1_T(1197) MDC1_T(1234) MDC1_T(1238) MDC1_T(1297) MDC1_T(1302) MDC1_T(1321) MDC1_T(1324) MDC1_T(1439) MDC1_T(1443) MDC1_T(1466) MDC1_T(1484) MDC1_T(1521) MDC1_T(1525) MDC1_T(1566) MDC1_T(157) MDC1_T(1630) MDC1_T(1697) MDC1_T(1711) MDC1_T(1781) MDC1_T(276) MDC1_T(329) MDC1_T(516) MDC1_T(646) MDC1_T(853),GNL3L_S(214) GNL3L_S,0.0005361596970087908
KMT2D_C(1911) KMT2D_M(1873) KMT2D_S(1172) KMT2D_S(1173) KMT2D_S(1180) KMT2D_S(1765) KMT2D_S(1801) KMT2D_S(1834) KMT2D_S(1846) KMT2D_S(1861) KMT2D_S(2158) KMT2D_S(2248) KMT2D_S(2267) KMT2D_S(2295) KMT2D_S(2309) KMT2D_S(2342) KMT2D_S(2414) KMT2D_S(2417) KMT2D_S(2420) KMT2D_S(3199) KMT2D_S(3614) KMT2D_S(3620) KMT2D_S(373) KMT2D_S(3837) KMT2D_S(4215) KMT2D_S(4346) KMT2D_S(4357) KMT2D_S(4463) KMT2D_S(477) KMT2D_S(48) KMT2D_S(4810) KMT2D_S(4843) KMT2D_S(744) KMT2D_T(1164) KMT2D_T(1172) KMT2D_T(1182) KMT2D_T(1189) KMT2D_T(1568) KMT2D_T(1803) KMT2D_T(1806) KMT2D_T(1857) KMT2D_T(1870) KMT2D_T(1914) KMT2D_T(2197) KMT2D_T(2236) KMT2D_T(2240) KMT2D_T(2312) KMT2D_T(2384) KMT2D_T(3182) KMT2D_T(3197) KMT2D_T(3637) KMT2D_T(369) KMT2D_T(4646) KMT2D_T(4672) KMT2D_T(4685) KMT2D_T(4843) KMT2D_T(4852) KMT2D_T(54),GNL3L_S(214) GNL3L_S,0.003204477137447361
PRRC2A_S(1115) PRRC2A_S(1120) PRRC2A_S(1128) PRRC2A_S(1328) PRRC2A_S(1384) PRRC2A_S(160) PRRC2A_S(2) PRRC2A_S(2105) PRRC2A_S(766) PRRC2A_S(932) PRRC2A_S(995) PRRC2A_T(1083) PRRC2A_T(1112) PRRC2A_T(116) PRRC2A_T(1323) PRRC2A_T(799),GNL3L_S(214) GNL3L_S,0.001748096373769024
NUMA1_C(1942) NUMA1_S(1105) NUMA1_S(1438) NUMA1_S(1728) NUMA1_S(1744) NUMA1_S(1756) NUMA1_S(1763) NUMA1_S(1766) NUMA1_S(1773) NUMA1_S(1792) NUMA1_S(1800) NUMA1_S(1804) NUMA1_S(1814) NUMA1_S(1844) NUMA1_S(1847) NUMA1_S(1868) NUMA1_S(1943) NUMA1_S(1970) NUMA1_S(2026) NUMA1_S(2047) NUMA1_S(369) NUMA1_S(386) NUMA1_S(388) NUMA1_S(479) NUMA1_S(80) NUMA1_T(1744) NUMA1_T(1760) NUMA1_T(1811) NUMA1_T(1854) NUMA1_T(2041) NUMA1_T(2051) NUMA1_T(2092) NUMA1_T(211) NUMA1_T(578) NUMA1_Y(1865),GNL3L_S(214) GNL3L_S,0.0009644308393268394
IRS2_S(1101) IRS2_S(1103) IRS2_S(1181) IRS2_S(1185) IRS2_S(307) IRS2_S(366) IRS2_S(381) IRS2_S(389) IRS2_S(392) IRS2_S(406) IRS2_S(515) IRS2_S(518) IRS2_S(550) IRS2_S(562) IRS2_S(592) IRS2_S(609) IRS2_S(621) IRS2_S(622) IRS2_S(672) IRS2_S(682) IRS2_S(683) IRS2_S(730) IRS2_S(733) IRS2_S(827) IRS2_S(844) IRS2_S(916) IRS2_S(978) IRS2_T(1102) IRS2_T(1157) IRS2_T(1159) IRS2_T(1202) IRS2_T(346) IRS2_T(404) IRS2_T(527) IRS2_T(528) IRS2_T(560) IRS2_T(580) IRS2_T(873) IRS2_Y(675) IRS2_Y(919),GNL3L_S(214) GNL3L_S,0.01783416149489992
PCBP1_C(169) PCBP1_C(171) PCBP1_C(173) PCBP1_S(13) PCBP1_S(177) PCBP1_S(21) PCBP1_S(229) PCBP1_S(246) PCBP1_S(273) PCBP1_S(35) PCBP1_S(86) PCBP1_T(169) PCBP1_T(180) PCBP1_T(255),GNL3L_S(214) GNL3L_S,0.0016285537975306251
PLEC_S(1057) PLEC_S(13) PLEC_S(1311) PLEC_S(1417) PLEC_S(142) PLEC_S(143) PLEC_S(1444) PLEC_S(1554) PLEC_S(1566) PLEC_S(1717) PLEC_S(1902) PLEC_S(198) PLEC_S(201) PLEC_S(2039) PLEC_S(2211) PLEC_S(2361) PLEC_S(2645) PLEC_S(2654) PLEC_S(2782) PLEC_S(2802) PLEC_S(2832) PLEC_S(3126) PLEC_S(3172) PLEC_S(3345) PLEC_S(3439) PLEC_S(3483) PLEC_S(361) PLEC_S(3975) PLEC_S(4) PLEC_S(4049) PLEC_S(4054) PLEC_S(4217) PLEC_S(4247) PLEC_S(4248) PLEC_S(4253) PLEC_S(4255) PLEC_S(4259) PLEC_S(4385) PLEC_S(4392) PLEC_S(4400) PLEC_S(4453) PLEC_S(4481) PLEC_S(4505) PLEC_S(4533) PLEC_S(4538) PLEC_S(4639) PLEC_S(4657) PLEC_S(4666) PLEC_S(4667) PLEC_S(4670) PLEC_S(4681) PLEC_S(564) PLEC_S(630) PLEC_S(64) PLEC_S(647) PLEC_S(84) PLEC_S(87) PLEC_S(887) PLEC_S(9) PLEC_T(1145) PLEC_T(1234) PLEC_T(3277) PLEC_T(3648) PLEC_T(4031) PLEC_T(4539) PLEC_T(723) PLEC_Y(3225),GNL3L_S(214) GNL3L_S,0.003362973349359989
USP10_C(226) USP10_S(14) USP10_S(16) USP10_S(226) USP10_S(274) USP10_S(341) USP10_S(363) USP10_S(375) USP10_S(403) USP10_S(556) USP10_S(563) USP10_S(718) USP10_S(88) USP10_T(205) USP10_Y(160),GNL3L_S(214) GNL3L_S,0.00034372157880464225
NES_S(1) NES_S(1030) NES_S(1175) NES_S(1286) NES_S(1310) NES_S(1441) NES_S(1452) NES_S(1489) NES_S(1492) NES_S(1496) NES_S(1498) NES_S(1571) NES_S(1590) NES_S(1615) NES_S(1617) NES_S(1618) NES_S(20) NES_S(3) NES_S(346) NES_S(387) NES_S(398) NES_S(455) NES_S(5) NES_S(556) NES_S(659) NES_S(790) NES_S(8) NES_S(828) NES_S(831) NES_S(873) NES_S(891) NES_S(894) NES_S(913) NES_T(1003) NES_T(1294) NES_T(3) NES_T(366) NES_T(382) NES_T(388) NES_T(393) NES_T(417) NES_T(585) NES_T(776) NES_T(845),GNL3L_S(214) GNL3L_S,0.0024852408063043923
RIF1_C(1157) RIF1_C(1162) RIF1_C(1869) RIF1_C(2176) RIF1_S(1045) RIF1_S(1046) RIF1_S(1162) RIF1_S(1454) RIF1_S(1483) RIF1_S(1494) RIF1_S(1540) RIF1_S(1703) RIF1_S(1709) RIF1_S(1760) RIF1_S(1869) RIF1_S(1952) RIF1_S(2119) RIF1_S(2149) RIF1_S(2163) RIF1_S(2165) RIF1_S(2168) RIF1_S(2172) RIF1_S(2176) RIF1_S(2180) RIF1_S(2205) RIF1_S(2224) RIF1_S(2230) RIF1_S(2234) RIF1_S(2243) RIF1_S(2465) RIF1_S(401) RIF1_S(989) RIF1_T(1161) RIF1_T(1220) RIF1_T(1428) RIF1_T(1489) RIF1_T(1512) RIF1_T(1712) RIF1_T(1887) RIF1_T(1966) RIF1_T(2242),GNL3L_S(214) GNL3L_S,0.009130455078831057
HUWE1_S(12) HUWE1_S(1722) HUWE1_S(1999) HUWE1_S(2052) HUWE1_S(2262) HUWE1_S(233) HUWE1_S(235) HUWE1_S(2593) HUWE1_S(2600) HUWE1_S(3119) HUWE1_S(3363) HUWE1_S(3663) HUWE1_S(3744) HUWE1_S(3753) HUWE1_S(3761) HUWE1_S(3792) HUWE1_S(3797) HUWE1_T(3120) HUWE1_T(3830) HUWE1_T(3930),BRD9_C(103) BRD9_S(1,0.0018994724658388553
KMT2D_C(1911) KMT2D_M(1873) KMT2D_S(1172) KMT2D_S(1173) KMT2D_S(1180) KMT2D_S(1765) KMT2D_S(1801) KMT2D_S(1834) KMT2D_S(1846) KMT2D_S(1861) KMT2D_S(2158) KMT2D_S(2248) KMT2D_S(2267) KMT2D_S(2295) KMT2D_S(2309) KMT2D_S(2342) KMT2D_S(2414) KMT2D_S(2417) KMT2D_S(2420) KMT2D_S(3199) KMT2D_S(3614) KMT2D_S(3620) KMT2D_S(373) KMT2D_S(3837) KMT2D_S(4215) KMT2D_S(4346) KMT2D_S(4357) KMT2D_S(4463) KMT2D_S(477) KMT2D_S(48) KMT2D_S(4810) KMT2D_S(4843) KMT2D_S(744) KMT2D_T(1164) KMT2D_T(1172) KMT2D_T(1182) KMT2D_T(1189) KMT2D_T(1568) KMT2D_T(1803) KMT2D_T(1806) KMT2D_T(1857) KMT2D_T(1870) KMT2D_T(1914) KMT2D_T(2197) KMT2D_T(2236) KMT2D_T(2240) KMT2D_T(2312) KMT2D_T(2384) KMT2D_T(3182) KMT2D_T(3197) KMT2D_T(3637) KMT2D_T(369) KMT2D_T(4646) KMT2D_T(4672) KMT2D_T(4685) KMT2D_T(4843) KMT2D_T(4852) KMT2D_T(54),BRD9_C(103) BRD9_S(1,0.0019274207350324115
NUMA1_C(1942) NUMA1_S(1105) NUMA1_S(1438) NUMA1_S(1728) NUMA1_S(1744) NUMA1_S(1756) NUMA1_S(1763) NUMA1_S(1766) NUMA1_S(1773) NUMA1_S(1792) NUMA1_S(1800) NUMA1_S(1804) NUMA1_S(1814) NUMA1_S(1844) NUMA1_S(1847) NUMA1_S(1868) NUMA1_S(1943) NUMA1_S(1970) NUMA1_S(2026) NUMA1_S(2047) NUMA1_S(369) NUMA1_S(386) NUMA1_S(388) NUMA1_S(479) NUMA1_S(80) NUMA1_T(1744) NUMA1_T(1760) NUMA1_T(1811) NUMA1_T(1854) NUMA1_T(2041) NUMA1_T(2051) NUMA1_T(2092) NUMA1_T(211) NUMA1_T(578) NUMA1_Y(1865),BRD9_C(103) BRD9_S(1,0.014712316283994971
IRS2_S(1101) IRS2_S(1103) IRS2_S(1181) IRS2_S(1185) IRS2_S(307) IRS2_S(366) IRS2_S(381) IRS2_S(389) IRS2_S(392) IRS2_S(406) IRS2_S(515) IRS2_S(518) IRS2_S(550) IRS2_S(562) IRS2_S(592) IRS2_S(609) IRS2_S(621) IRS2_S(622) IRS2_S(672) IRS2_S(682) IRS2_S(683) IRS2_S(730) IRS2_S(733) IRS2_S(827) IRS2_S(844) IRS2_S(916) IRS2_S(978) IRS2_T(1102) IRS2_T(1157) IRS2_T(1159) IRS2_T(1202) IRS2_T(346) IRS2_T(404) IRS2_T(527) IRS2_T(528) IRS2_T(560) IRS2_T(580) IRS2_T(873) IRS2_Y(675) IRS2_Y(919),BRD9_C(103) BRD9_S(1,0.003469980186449784
SRRM2_C(1482) SRRM2_C(1483) SRRM2_C(2121) SRRM2_C(2123) SRRM2_C(2135) SRRM2_M(1270) SRRM2_M(1271) SRRM2_S(1) SRRM2_S(1021) SRRM2_S(1034) SRRM2_S(1054) SRRM2_S(1058) SRRM2_S(1068) SRRM2_S(1090) SRRM2_S(1140) SRRM2_S(1142) SRRM2_S(1152) SRRM2_S(1157) SRRM2_S(1186) SRRM2_S(1239) SRRM2_S(1244) SRRM2_S(1245) SRRM2_S(1254) SRRM2_S(1258) SRRM2_S(1270) SRRM2_S(1311) SRRM2_S(1368) SRRM2_S(1378) SRRM2_S(1397) SRRM2_S(14) SRRM2_S(1423) SRRM2_S(1455) SRRM2_S(1474) SRRM2_S(1482) SRRM2_S(1519) SRRM2_S(1548) SRRM2_S(1559) SRRM2_S(1561) SRRM2_S(1565) SRRM2_S(1648) SRRM2_S(1653) SRRM2_S(1709) SRRM2_S(1712) SRRM2_S(1713) SRRM2_S(1747) SRRM2_S(1750) SRRM2_S(1791) SRRM2_S(1814) SRRM2_S(1831) SRRM2_S(1834) SRRM2_S(1848) SRRM2_S(1866) SRRM2_S(1888) SRRM2_S(1896) SRRM2_S(19) SRRM2_S(1901) SRRM2_S(1919) SRRM2_S(1937) SRRM2_S(1983) SRRM2_S(1987) SRRM2_S(1996) SRRM2_S(2) SRRM2_S(2084) SRRM2_S(2089) SRRM2_S(21) SRRM2_S(2111) SRRM2_S(2209) SRRM2_S(2219) SRRM2_S(222) SRRM2_S(2224) SRRM2_S(224) SRRM2_S(2368) SRRM2_S(24) SRRM2_S(2415) SRRM2_S(2417) SRRM2_S(2421) SRRM2_S(2618) SRRM2_S(265) SRRM2_S(268) SRRM2_S(2698) SRRM2_S(270) SRRM2_S(271) SRRM2_S(2714) SRRM2_S(2719) SRRM2_S(2735) SRRM2_S(275) SRRM2_S(279) SRRM2_S(281) SRRM2_S(3872) SRRM2_S(4) SRRM2_S(417) SRRM2_S(432) SRRM2_S(435) SRRM2_S(449) SRRM2_S(472) SRRM2_S(474) SRRM2_S(478) SRRM2_S(483) SRRM2_S(495) SRRM2_S(5) SRRM2_S(518) SRRM2_S(562) SRRM2_S(564) SRRM2_S(566) SRRM2_S(573) SRRM2_S(575) SRRM2_S(5831) SRRM2_S(6) SRRM2_S(7) SRRM2_S(713) SRRM2_S(727) SRRM2_S(741) SRRM2_S(743) SRRM2_S(759) SRRM2_S(761) SRRM2_S(763) SRRM2_S(771) SRRM2_S(797) SRRM2_S(799) SRRM2_S(8) SRRM2_S(801) SRRM2_S(802) SRRM2_S(834) SRRM2_S(887) SRRM2_S(890) SRRM2_S(892) SRRM2_S(931) SRRM2_S(934) SRRM2_S(935) SRRM2_S(951) SRRM2_T(1063) SRRM2_T(1409) SRRM2_T(15) SRRM2_T(1527) SRRM2_T(1571) SRRM2_T(1698) SRRM2_T(1844) SRRM2_T(1892) SRRM2_T(1907) SRRM2_T(1931) SRRM2_T(1939) SRRM2_T(1942) SRRM2_T(2089) SRRM2_T(2247) SRRM2_T(2291) SRRM2_T(2312) SRRM2_T(2381) SRRM2_T(2734) SRRM2_T(288) SRRM2_T(384) SRRM2_T(458) SRRM2_T(499) SRRM2_T(6) SRRM2_T(977) SRRM2_Y(1820) SRRM2_Y(2693),BRD9_C(103) BRD9_S(1,0.01760647399323053
PLEC_S(1057) PLEC_S(13) PLEC_S(1311) PLEC_S(1417) PLEC_S(142) PLEC_S(143) PLEC_S(1444) PLEC_S(1554) PLEC_S(1566) PLEC_S(1717) PLEC_S(1902) PLEC_S(198) PLEC_S(201) PLEC_S(2039) PLEC_S(2211) PLEC_S(2361) PLEC_S(2645) PLEC_S(2654) PLEC_S(2782) PLEC_S(2802) PLEC_S(2832) PLEC_S(3126) PLEC_S(3172) PLEC_S(3345) PLEC_S(3439) PLEC_S(3483) PLEC_S(361) PLEC_S(3975) PLEC_S(4) PLEC_S(4049) PLEC_S(4054) PLEC_S(4217) PLEC_S(4247) PLEC_S(4248) PLEC_S(4253) PLEC_S(4255) PLEC_S(4259) PLEC_S(4385) PLEC_S(4392) PLEC_S(4400) PLEC_S(4453) PLEC_S(4481) PLEC_S(4505) PLEC_S(4533) PLEC_S(4538) PLEC_S(4639) PLEC_S(4657) PLEC_S(4666) PLEC_S(4667) PLEC_S(4670) PLEC_S(4681) PLEC_S(564) PLEC_S(630) PLEC_S(64) PLEC_S(647) PLEC_S(84) PLEC_S(87) PLEC_S(887) PLEC_S(9) PLEC_T(1145) PLEC_T(1234) PLEC_T(3277) PLEC_T(3648) PLEC_T(4031) PLEC_T(4539) PLEC_T(723) PLEC_Y(3225),BRD9_C(103) BRD9_S(1,0.0025947157517725162
TRIM28_S(200) TRIM28_S(258) TRIM28_S(279) TRIM28_S(280) TRIM28_S(443) TRIM28_S(489) TRIM28_S(492) TRIM28_S(512) TRIM28_S(514) TRIM28_S(591) TRIM28_S(596) TRIM28_S(600) TRIM28_S(676) TRIM28_S(750) TRIM28_T(498) TRIM28_T(524) TRIM28_T(531),BRD9_C(103) BRD9_S(1,0.02473982216064672
TJP1_M(837) TJP1_S(1) TJP1_S(1060) TJP1_S(1065) TJP1_S(1102) TJP1_S(1131) TJP1_S(1142) TJP1_S(1180) TJP1_S(1196) TJP1_S(1198) TJP1_S(1397) TJP1_S(1503) TJP1_S(1545) TJP1_S(1573) TJP1_S(1577) TJP1_S(1612) TJP1_S(218) TJP1_S(224) TJP1_S(241) TJP1_S(265) TJP1_S(275) TJP1_S(280) TJP1_S(290) TJP1_S(294) TJP1_S(297) TJP1_S(3) TJP1_S(303) TJP1_S(312) TJP1_S(313) TJP1_S(315) TJP1_S(319) TJP1_S(320) TJP1_S(323) TJP1_S(327) TJP1_S(337) TJP1_S(353) TJP1_S(377) TJP1_S(379) TJP1_S(381) TJP1_S(4) TJP1_S(5) TJP1_S(622) TJP1_S(810) TJP1_S(819) TJP1_S(832) TJP1_S(919) TJP1_S(955) TJP1_S(964) TJP1_T(1156) TJP1_T(1180) TJP1_T(1366) TJP1_T(1528) TJP1_T(1567) TJP1_T(1573) TJP1_T(1609) TJP1_T(235) TJP1_T(267) TJP1_T(363) TJP1_T(379) TJP1_T(579) TJP1_T(589) TJP1_T(809) TJP1_T(868) TJP1_Y(1165) TJP1_Y(1195) TJP1_Y(1602) TJP1_Y(225) TJP1_Y(588),BRD9_C(103) BRD9_S(1,0.0016994123215466706
EIF4B_C(459) EIF4B_S(1) EIF4B_S(200) EIF4B_S(3) EIF4B_S(453) EIF4B_S(459) EIF4B_S(462) EIF4B_S(464) EIF4B_S(5) EIF4B_S(502) EIF4B_S(509) EIF4B_S(52) EIF4B_S(597) EIF4B_S(7) EIF4B_S(8) EIF4B_T(4) EIF4B_T(500) EIF4B_Y(291),BRD9_C(103) BRD9_S(1,0.0016954242847597454
HUWE1_S(12) HUWE1_S(1722) HUWE1_S(1999) HUWE1_S(2052) HUWE1_S(2262) HUWE1_S(233) HUWE1_S(235) HUWE1_S(2593) HUWE1_S(2600) HUWE1_S(3119) HUWE1_S(3363) HUWE1_S(3663) HUWE1_S(3744) HUWE1_S(3753) HUWE1_S(3761) HUWE1_S(3792) HUWE1_S(3797) HUWE1_T(3120) HUWE1_T(3830) HUWE1_T(3930),RALGAPA2_S(373) RALG,0.003934694674122651
NCOR2_C(750) NCOR2_C(756) NCOR2_S(1007) NCOR2_S(1023) NCOR2_S(1179) NCOR2_S(1244) NCOR2_S(1288) NCOR2_S(1296) NCOR2_S(1297) NCOR2_S(1323) NCOR2_S(1331) NCOR2_S(1332) NCOR2_S(144) NCOR2_S(1458) NCOR2_S(1469) NCOR2_S(1526) NCOR2_S(1539) NCOR2_S(1547) NCOR2_S(1549) NCOR2_S(1558) NCOR2_S(1599) NCOR2_S(1603) NCOR2_S(1617) NCOR2_S(1722) NCOR2_S(1765) NCOR2_S(1773) NCOR2_S(1774) NCOR2_S(1775) NCOR2_S(1797) NCOR2_S(1858) NCOR2_S(1861) NCOR2_S(1961) NCOR2_S(1965) NCOR2_S(1970) NCOR2_S(1995) NCOR2_S(2036) NCOR2_S(2044) NCOR2_S(2047) NCOR2_S(2048) NCOR2_S(2068) NCOR2_S(2069) NCOR2_S(2088) NCOR2_S(2193) NCOR2_S(2214) NCOR2_S(2286) NCOR2_S(2383) NCOR2_S(2393) NCOR2_S(2403) NCOR2_S(2416) NCOR2_S(2437) NCOR2_S(2501) NCOR2_S(2503) NCOR2_S(3) NCOR2_S(493) NCOR2_S(51) NCOR2_S(64) NCOR2_S(8) NCOR2_S(904) NCOR2_S(938) NCOR2_S(943) NCOR2_T(1374) NCOR2_T(1427) NCOR2_T(1455) NCOR2_T(1566) NCOR2_T(1617) NCOR2_T(1963) NCOR2_T(2005) NCOR2_T(921),RALGAPA2_S(373) RALG,0.0030024482005183662
KMT2D_C(1911) KMT2D_M(1873) KMT2D_S(1172) KMT2D_S(1173) KMT2D_S(1180) KMT2D_S(1765) KMT2D_S(1801) KMT2D_S(1834) KMT2D_S(1846) KMT2D_S(1861) KMT2D_S(2158) KMT2D_S(2248) KMT2D_S(2267) KMT2D_S(2295) KMT2D_S(2309) KMT2D_S(2342) KMT2D_S(2414) KMT2D_S(2417) KMT2D_S(2420) KMT2D_S(3199) KMT2D_S(3614) KMT2D_S(3620) KMT2D_S(373) KMT2D_S(3837) KMT2D_S(4215) KMT2D_S(4346) KMT2D_S(4357) KMT2D_S(4463) KMT2D_S(477) KMT2D_S(48) KMT2D_S(4810) KMT2D_S(4843) KMT2D_S(744) KMT2D_T(1164) KMT2D_T(1172) KMT2D_T(1182) KMT2D_T(1189) KMT2D_T(1568) KMT2D_T(1803) KMT2D_T(1806) KMT2D_T(1857) KMT2D_T(1870) KMT2D_T(1914) KMT2D_T(2197) KMT2D_T(2236) KMT2D_T(2240) KMT2D_T(2312) KMT2D_T(2384) KMT2D_T(3182) KMT2D_T(3197) KMT2D_T(3637) KMT2D_T(369) KMT2D_T(4646) KMT2D_T(4672) KMT2D_T(4685) KMT2D_T(4843) KMT2D_T(4852) KMT2D_T(54),RALGAPA2_S(373) RALG,0.007230193989725756
