DatasetName,CAD_M(1833) CAD_S(10) CAD_S(1038) CAD_S(1403) CAD_S(1796) CAD_S(1828) CAD_S(1830) CAD_S(1859) CAD_S(1900) CAD_S(1938) CAD_T(1037) CAD_T(1827) CAD_T(1830) CAD_T(1833) CAD_T(1884) CAD_T(1889) CAD_T(1906),CAD_S(1044) CAD_S(1112) CAD_S(1343) CAD_S(138) CAD_S(1406) CAD_S(1407) CAD_S(5) CAD_S(975) CAD_T(1831) CAD_T(1888)
WZ2023_Pe_010_20min,0.6117288690053637,0.39642658383006935
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,,
RB2022_3_PreStrength,,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,,
KS2014_Intensity C1,0.5857017455408188,
FSO2013_Ratio H/M normalized Rep3___1,0.588990794263052,0.39898566517964335
AH2018_SILAC_M_3_C,0.5927084940849906,
RKK2015_TNF-α+IKKb/TNF-α,,
RM2024_Intensity D0-3___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5994309848698071,
AH2018_SILAC_M_2_X,0.5984010367329741,
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,,
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,0.6073156286291419,0.39509959492166724
PG2020_Intensity 6h_C,0.5991362600723822,
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,0.5997048332190272,
JJ2018_Ratio M/L normalized pP1___1,,
AH2018_LFQ_M_3_N,0.5995892147010555,
VOI2024_0.1uM 24 h_2 mono,,
AH2018_TMTMS2_3_C,0.5918779698147685,0.3987664937668853
CK2022_15 16-1,0.5984167732091576,
CK2022_3 16-1,0.5990485388546253,
LY2019_P4-,0.5817345847203188,0.39263836110842226
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,,
HS2024_3_I_N2,0.594108899354667,0.40961047197662614
GF2025_P8_Adh,0.5881414879353625,0.39371546740798385
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,0.6024511493429775,
GF2025_P5_Sph,0.5848250367909127,0.39192568291149354
CK2022_10 16-1,0.5968637591207155,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),,0.40456724687714835
NJH2024_Sub2_HIIT_Mid,,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,,
DB2022_LFQ intensity R1.2,,
DB2022_Intensity R1,,
NJH2024_Sub12_MICT_Mid,,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,,
SAS2015_AZD/DMSO_Exp2,,
IMM2018_normalised rep. int. CDK5L-1,0.603447133523661,
DB2022_LFQ intensity L2.2,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.5833282119993581,0.4077405049266024
EJN2021_2_Ex_Basal,,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,,
CF2017_FTE 16,0.5975941255139298,0.4049817046802519
AR2021_L41 10 μM,0.5683459296928052,
CF2017_EOC 2,0.5913666491731543,
RB2022_6_PostEndurance,,
AH2018_SILAC_1_N,,
NJH2024_Sub10_HIIT_Pre,,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,,
RB2022_7_PreSprint,,
NJH2024_Sub2_MICT_Pre,,
HS2024_3_PD_T2,0.5865125755122537,0.3892653584085931
CK2022_6 16-1,0.5959677231876589,
ZX2022_CB treated Replicate 1,0.5946958971527364,
BS2014_Log2(Ratio H/L normalized Rep_3),,
TM2022_mock.12h.C,,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,0.5926534654167903,
RM2024_Intensity D2-2___2,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,,
RB2022_1_PreStrength,,
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.5920792458700366,0.4023028381751977
AR2021_L41 1 μM,0.5851977363133513,
JJ2018_Ratio H/M normalized pP1___2,,
AH2018_TMTMS2_1_N,0.5916839379408271,0.4020011302157786
NJH2025_Sub10_MICT_Pre,,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,0.6133416433338111,
ZX2022_Control Replicate 3,0.5945276863255516,
KS2014_Intensity C4,0.5876044957435329,
AS2011_Ratio H/L Inhi_2,,
KBE2022_Log2_Ex_18_T,0.6008830195677524,0.39282159275042855
NJH2025_Sub9_MICT_Pre,,
RCJD2014_20min_1,,
MV2014_Ratio H/M normalized B2___1 (5 min),,
FSO2013_Ratio M/L normalized Rep2___3,,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,,
SR2019_MCF10A_Biol_repl_3,0.5964971935494416,
HS2024_7_B_T2,0.5876239617709708,
SAS2015_PLX/DMSO_Exp3,,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,,
AH2018_LFQ_M_3_C,0.6007082040104053,
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,,
YA2020_Reporter_intensity_Cancer_No.2,,0.40161444697318205
FSO2013_Ratio H/M normalized Rep2___3,,
RB2022_8_PreSprint,,
AH2018_SILAC_IT_3_C,0.5916161763854789,
WZ2023_Pu_025_10min,0.6220581396214361,0.3967932222482574
RM2024_Intensity D2-2___3,,
AS2011_Ratio H/L_1,,
RCJD2014_10min_3,,
FSO2013_Ratio M/L normalized Rep3___1,0.5941976151109787,
SR2019_JIMT1_Biol_repl_4,0.594876074893917,
YP2020_Intensity C10_R2_mult_log2,0.5867615441018265,0.3863313707343343
ZCP2016_Ratio H/L Rep 2,,
CF2017_EOC 4,0.593343592025416,0.400870046086126
JJ2018_Ratio H/L normalized pP1___1,,
WZ2023_Pe_010_30min,0.6130577937434958,0.3967488041502897
MV2014_Ratio L/M normalized B2___3 (30 min),,
AH2018_LFQ_IT_3_N,,
KS2014_Intensity C6,0.5895671458564001,
ZQ2022_N3,0.5797820077704768,0.39316308417801943
HW2015_Ratio H/L normalized Exp1,,
CK2022_12 40-1,0.6002641335433957,
NJH2024_Sub7_MICT_Pre,,
ZX2022_Control Replicate 1,0.5957674464678454,
JJ2018_Ratio H/M normalized pP1,,
CK2022_16 40-1,0.6003543329826426,
AH2018_SILAC_IT_2_C,0.5916121692509975,
CK2022_5 40-1,0.5985947790148877,
AH2018_LFQ_3_X,0.5995983819415254,
UK2020_UA_3,,
LY2019_P7-,0.600509870529618,0.4164357922141814
GF2025_P5_Adh,0.5993526854936939,0.41982130049893945
RB2022_1_PostStrength,,
JAW2011_Ratio H/L LS1b,,
FSO2013_Ratio H/L normalized Rep3___1,0.5841027371583629,0.3971147755997649
SR2019_HCC1954_Biol_repl_3,0.597375037029032,0.39994513104773394
CR2017_Ratio Replicate 2.2,0.5937989369754478,0.4140114298050335
VOI2024_0.1uM 2 h_1 mono,,
MV2014_Ratio L/M normalized A2___1 (10 min),,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,,
CK2022_11 16-1,0.597568871942883,
ZQ2022_C1,0.6010487169004867,0.4223029383457235
CR2017_Ratio Replicate 2.1,0.5860674922442508,0.411147961521187
PG2020_Intensity CT_B,0.6049694688747183,
JJ2018_Ratio M/L normalized___2,,
AH2018_SILAC_MR_1_N,0.5992711225032792,
KS2014_Intensity pY_E5_1,,
JW2021_Before_3,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,,0.4101401559442759
NJH2025_Sub9_HIIT_Pre,,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,,
AH2018_LFQ_3_C,0.5995164293204003,
JJ2018_Ratio M/L normalized pP3___2,,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,,
AH2018_LFQ_M_3_X,0.6007093489653046,
YA2020_Reporter_intensity_Cancer_No.4,,0.4103454555634629
KS2014_Intensity pY_E5_2,,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,0.5818331207995723,0.4141943169670488
RB2022_2_PreEndurance,,
JW2021_Before_1,,
KBE2022_Log2_Ex_25_T,0.6018269305749476,0.3947876580094568
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),,
JJ2018_Ratio M/L normalized___1,,
FR2021_Intensity.H,0.592930898853667,0.4096131635464347
CK2022_14 16-1,0.59851428867486,
AST2020_anti-CD3+PDL2,0.5975031771025838,0.40050819015695377
MV2014_Ratio M/L normalized B1___1 (5 min),,
KBE2022_Log2_Ex_19_T,0.5964329859102477,0.38195807677351507
KS2014_Intensity pY_N1,0.6040374198229395,
RB2022_1_RecoveryEndurance,,
FSO2013_Ratio H/M normalized Rep1___2,,
HS2024_8_I_T1,0.5904185851884363,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),,
EP2017_Mitotic R#2 log2 ratio,0.5838633205750571,0.40455970253196616
AH2018_TMTMS2_1_X,0.5916276004895985,0.40430945027271054
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,,
AS2011_Ratio H/L Normalized RNAi_1_3,,
SR2019_MCF10A_Biol_repl_1,,
NJH2025_Sub8_MICT_Mid,,
EJN2021_5_Ex_Ins,,
HS2024_6_I_N2,0.5888387241170002,0.40421306282672964
HH2022_Reporter intensity 4,0.5948283514209277,
RBK2021_1326T Late,,
TM2022_mock.12h.B,,
NJH2024_Sub12_MICT_Pre,,
RCJD2014_15min_3,,
MV2014_Ratio L/H normalized B3___2 (5 min),,
LG2023_Control-3_intensity,,
JJ2018_Ratio H/L normalized pP3___2,,
CF2017_FTE 15,0.5978835951755004,
HS2024_4_I_T3,0.5946813312436705,
AH2018_SILAC_1_X,,
PG2020_Intensity 10h_B,0.5864907500599454,
AH2018_TMTMS3_1_X,0.5976604940351503,
CF2017_FTE 14,0.5932195297873326,
NJH2024_Sub13_HIIT_Post,,
RM2024_Intensity D6-3___3,,
NJH2025_Sub7_HIIT_Pre,,
RBK2021_1259T Early,,
RKK2015_IKK+TNF-α/IKKb,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.5985443842990122,
SR2019_HCC1419_Biol_repl_3,0.6008224899870706,0.4052767628874907
KBE2022_Log2_Ex_14_T,0.5984772534893852,0.3839834621493347
EP2017_Untreated R#2 normalized log2 ratio,0.5733522917347039,0.37111965255761414
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,
LY2019_P5+,0.5889378557036367,0.42066374282282054
HS2024_5_I_N2,0.5927187387461929,0.4157596254456166
SAS2015_PLX/AZD_Exp3,,
EP2017_Pervanadate R#2 log2 ratio,0.5868659780411888,0.412879131962215
AS2011_Ratio H/L Normalized RNAi_2_1,,
