DatasetName,PNN_S(1) PNN_S(100) PNN_S(114) PNN_S(115) PNN_S(120) PNN_S(160) PNN_S(3) PNN_S(347) PNN_S(362) PNN_S(375) PNN_S(381) PNN_S(4) PNN_S(410) PNN_S(413) PNN_S(417) PNN_S(422) PNN_S(443) PNN_S(450) PNN_S(458) PNN_S(48) PNN_S(485) PNN_S(536) PNN_S(552) PNN_S(554) PNN_S(58) PNN_S(62) PNN_S(63) PNN_S(654) PNN_S(655) PNN_S(658) PNN_S(66) PNN_S(68) PNN_S(688) PNN_S(690) PNN_S(692) PNN_S(694) PNN_S(695) PNN_S(697) PNN_S(7) PNN_S(824) PNN_S(84) PNN_S(96) PNN_S(97) PNN_T(547) PNN_T(655) PNN_T(657),PNN_S(392) PNN_T(152) PNN_T(408)
WZ2023_Pe_005_10min,0.569757080858334,0.20745513611015606
KBE2022_Log2_Ex_29_U,0.5730409736000551,
HS2024_7_B_T1,0.5351751762947144,
AH2018_LFQ_M_2_X,0.5715276765437262,
AH2018_LFQ_IT_4_N,0.566379528994051,
CK2022_15 200-1,0.5748387903969013,
RM2024_Intensity D4-1___2,0.5721053182595756,
JJ2018_Ratio H/M normalized,0.5619822665064556,
JJ2018_Ratio M/L normalized pP3___1,,
KBE2022_Log2_Ex_34_T,0.5737820267655298,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,0.5633617026420847,
LY2019_P2+,0.5640832279308368,
LATM2013_Log2 Ratio (Light/Medium) Reverse,,
CK2022_2 200-1,0.5749637447649979,
AS2011_Ratio H/L Protein RNAi_2,,
MV2014_Ratio L/H normalized A3___1 (2 min),,
WZ2023_Su_010_30min,0.5663832634068222,0.20417907388942988
RN2012_H01,0.5608009277679615,
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,0.5587012637673138,
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,0.5508943595769754,
EP2017_Pervanadate R#1 normalized log2 ratio,0.5603195500867939,
HS2024_8_B_T3,0.5648885103134963,
YA2020_Reporter_intensity_Cancer_No.3,0.5663305888382272,
KBE2022_Log2_Ex_44_U,0.5663841331284242,
WZ2023_Pe_010_20min,0.5663098680173753,0.18440638018744546
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,0.5669486238594896,
RB2022_3_PreStrength,0.5630189653408526,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,0.5479531897296568,
KS2014_Intensity C1,0.563397179568128,
FSO2013_Ratio H/M normalized Rep3___1,0.5576392694036438,
AH2018_SILAC_M_3_C,0.5648705686749166,
RKK2015_TNF-α+IKKb/TNF-α,,
RM2024_Intensity D0-3___2,0.571842989184771,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5632334658377793,
AH2018_SILAC_M_2_X,0.564958601507129,
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,0.574180029891563,
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,0.564918088901201,0.17878955592000567
PG2020_Intensity 6h_C,0.5631716839686477,
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,,
JJ2018_Ratio M/L normalized pP1___1,0.5641040635406245,
AH2018_LFQ_M_3_N,0.568727155574077,
VOI2024_0.1uM 24 h_2 mono,0.5652280114438762,
AH2018_TMTMS2_3_C,0.5678791217400794,
CK2022_15 16-1,0.5664748647540125,
CK2022_3 16-1,0.563596084847267,
LY2019_P4-,0.5527001684782664,
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,,
HS2024_3_I_N2,0.5715243379698065,
GF2025_P8_Adh,0.5825158768285089,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,,
GF2025_P5_Sph,0.5648132190873895,
CK2022_10 16-1,0.5663680090897751,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),0.5663091798824919,
NJH2024_Sub2_HIIT_Mid,0.5595607765326117,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,0.558263794567957,
DB2022_LFQ intensity R1.2,,
DB2022_Intensity R1,,
NJH2024_Sub12_MICT_Mid,0.5625508588320323,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,0.5642403568133321,
SAS2015_AZD/DMSO_Exp2,,
IMM2018_normalised rep. int. CDK5L-1,0.5665095542163016,
DB2022_LFQ intensity L2.2,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.5592859150612406,
EJN2021_2_Ex_Basal,0.5588946900710466,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,0.5632713976668302,
CF2017_FTE 16,0.5639879512056062,
AR2021_L41 10 μM,0.5620785932226591,
CF2017_EOC 2,0.5696340172607197,
RB2022_6_PostEndurance,0.5628194499227722,
AH2018_SILAC_1_N,0.5669413294922583,
NJH2024_Sub10_HIIT_Pre,0.5573357723109885,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,0.5640240228039634,
RB2022_7_PreSprint,0.562553991724615,
NJH2024_Sub2_MICT_Pre,0.5613164234451191,
HS2024_3_PD_T2,0.5659242569770945,
CK2022_6 16-1,0.5621293761155574,
ZX2022_CB treated Replicate 1,0.5525519492350022,
BS2014_Log2(Ratio H/L normalized Rep_3),0.5679031668272149,
TM2022_mock.12h.C,0.5695811432332137,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,0.5688424647438163,
RM2024_Intensity D2-2___2,0.5733967780204688,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,0.5644975455527073,
RB2022_1_PreStrength,0.5633905223243134,
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.5713844926306255,
AR2021_L41 1 μM,0.5667202541202977,
JJ2018_Ratio H/M normalized pP1___2,,
AH2018_TMTMS2_1_N,0.5688530322752744,
NJH2025_Sub10_MICT_Pre,0.5596012933447071,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,,
ZX2022_Control Replicate 3,0.5521824505717257,
KS2014_Intensity C4,0.5695764403575881,
AS2011_Ratio H/L Inhi_2,,
KBE2022_Log2_Ex_18_T,0.56718664202639,
NJH2025_Sub9_MICT_Pre,0.5643427964458583,
RCJD2014_20min_1,0.571158949368105,
MV2014_Ratio H/M normalized B2___1 (5 min),,
FSO2013_Ratio M/L normalized Rep2___3,,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,0.5658321388653266,
SR2019_MCF10A_Biol_repl_3,0.5610900206047285,
HS2024_7_B_T2,0.5407329409336447,
SAS2015_PLX/DMSO_Exp3,,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,0.5595607765326117,
AH2018_LFQ_M_3_C,0.5670186980886022,
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,0.5628064347104561,
YA2020_Reporter_intensity_Cancer_No.2,0.5665090867952578,
FSO2013_Ratio H/M normalized Rep2___3,,
RB2022_8_PreSprint,0.5622726919084055,
AH2018_SILAC_IT_3_C,0.5677702780502738,
WZ2023_Pu_025_10min,0.5673429590305582,0.2291286877974074
RM2024_Intensity D2-2___3,0.5709310160682515,
AS2011_Ratio H/L_1,,
RCJD2014_10min_3,0.5653180464795514,
FSO2013_Ratio M/L normalized Rep3___1,0.5555408589513895,
SR2019_JIMT1_Biol_repl_4,,
YP2020_Intensity C10_R2_mult_log2,,
ZCP2016_Ratio H/L Rep 2,,
CF2017_EOC 4,0.5676786779701619,
JJ2018_Ratio H/L normalized pP1___1,0.5635753168044924,
WZ2023_Pe_010_30min,0.562699146756134,0.19410847831449582
MV2014_Ratio L/M normalized B2___3 (30 min),,
AH2018_LFQ_IT_3_N,0.5650343433469055,
KS2014_Intensity C6,0.5673205200505574,
ZQ2022_N3,0.5502744290366589,
HW2015_Ratio H/L normalized Exp1,,
CK2022_12 40-1,0.5780505969199207,
NJH2024_Sub7_MICT_Pre,0.5624776672704777,
ZX2022_Control Replicate 1,0.5533285386861229,
JJ2018_Ratio H/M normalized pP1,0.5618578142766274,
CK2022_16 40-1,0.5761244334796435,
AH2018_SILAC_IT_2_C,0.5682174732664514,
CK2022_5 40-1,0.5703217999079243,
AH2018_LFQ_3_X,0.5693896166053236,
UK2020_UA_3,0.564253974827155,
LY2019_P7-,0.5634940945297553,
GF2025_P5_Adh,0.552543889286913,
RB2022_1_PostStrength,0.5619555555881324,
JAW2011_Ratio H/L LS1b,,
FSO2013_Ratio H/L normalized Rep3___1,0.5633600778189247,
SR2019_HCC1954_Biol_repl_3,,
CR2017_Ratio Replicate 2.2,0.5626110866119743,
VOI2024_0.1uM 2 h_1 mono,0.5651689420625745,
MV2014_Ratio L/M normalized A2___1 (10 min),,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,0.5621686937196783,
CK2022_11 16-1,0.5667384776779402,
ZQ2022_C1,0.5626195718775655,
CR2017_Ratio Replicate 2.1,0.5578301623168125,
PG2020_Intensity CT_B,0.5457307588847563,
JJ2018_Ratio M/L normalized___2,,
AH2018_SILAC_MR_1_N,0.5640108428954125,
KS2014_Intensity pY_E5_1,,
JW2021_Before_3,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,0.5690744365290389,
NJH2025_Sub9_HIIT_Pre,0.5642918090964623,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,0.5576785247410492,
AH2018_LFQ_3_C,0.5654072805550412,
JJ2018_Ratio M/L normalized pP3___2,,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,0.558799072839724,
AH2018_LFQ_M_3_X,0.5707061530736892,
YA2020_Reporter_intensity_Cancer_No.4,0.5654284040904674,
KS2014_Intensity pY_E5_2,,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,0.5583939979895765,
RB2022_2_PreEndurance,0.5647723122129531,
JW2021_Before_1,,
KBE2022_Log2_Ex_25_T,0.5772466460825099,
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),,
JJ2018_Ratio M/L normalized___1,0.564341499581184,
FR2021_Intensity.H,0.5622783395988261,
CK2022_14 16-1,0.5666085220399956,
AST2020_anti-CD3+PDL2,0.5706510270622128,
MV2014_Ratio M/L normalized B1___1 (5 min),,
KBE2022_Log2_Ex_19_T,0.5773678305873221,
KS2014_Intensity pY_N1,,
RB2022_1_RecoveryEndurance,0.5631185826845285,
FSO2013_Ratio H/M normalized Rep1___2,0.5628444799040199,
HS2024_8_I_T1,0.5451019855680171,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),,
EP2017_Mitotic R#2 log2 ratio,0.5600550591789402,
AH2018_TMTMS2_1_X,0.5692835186496421,
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,,
AS2011_Ratio H/L Normalized RNAi_1_3,,
SR2019_MCF10A_Biol_repl_1,,
NJH2025_Sub8_MICT_Mid,0.5587867319310762,
EJN2021_5_Ex_Ins,0.5577779656973416,
HS2024_6_I_N2,0.563070708451581,
HH2022_Reporter intensity 4,0.5586546541222848,
RBK2021_1326T Late,,
TM2022_mock.12h.B,0.56953433151953,
NJH2024_Sub12_MICT_Pre,0.5626128670436507,
RCJD2014_15min_3,0.5607812173792046,
MV2014_Ratio L/H normalized B3___2 (5 min),,
LG2023_Control-3_intensity,,
JJ2018_Ratio H/L normalized pP3___2,,
CF2017_FTE 15,0.5538264362856411,
HS2024_4_I_T3,0.5781427071255457,
AH2018_SILAC_1_X,0.5673818959582861,
PG2020_Intensity 10h_B,0.5552788808760838,
AH2018_TMTMS3_1_X,0.5656581505683583,
CF2017_FTE 14,0.5595106228158508,
NJH2024_Sub13_HIIT_Post,0.5607472564503623,
RM2024_Intensity D6-3___3,0.5682532734244458,
NJH2025_Sub7_HIIT_Pre,0.5616316040211222,
RBK2021_1259T Early,,
RKK2015_IKK+TNF-α/IKKb,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.5529069720070322,
SR2019_HCC1419_Biol_repl_3,,
KBE2022_Log2_Ex_14_T,0.5775147240925318,
EP2017_Untreated R#2 normalized log2 ratio,0.549789821141886,
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,
LY2019_P5+,0.5580642567703665,
HS2024_5_I_N2,0.5746272290204854,
SAS2015_PLX/AZD_Exp3,,
EP2017_Pervanadate R#2 log2 ratio,0.5589865448243303,
AS2011_Ratio H/L Normalized RNAi_2_1,,
