DatasetName,H1_S(1) H1_S(102) H1_S(103) H1_S(104) H1_S(105) H1_S(106) H1_S(108) H1_S(11) H1_S(113) H1_S(114) H1_S(115) H1_S(116) H1_S(124) H1_S(141) H1_S(146) H1_S(154) H1_S(17) H1_S(173) H1_S(18) H1_S(183) H1_S(187) H1_S(188) H1_S(189) H1_S(19) H1_S(190) H1_S(2) H1_S(23) H1_S(27) H1_S(31) H1_S(33) H1_S(36) H1_S(37) H1_S(4) H1_S(41) H1_S(42) H1_S(43) H1_S(44) H1_S(49) H1_S(5) H1_S(54) H1_S(55) H1_S(56) H1_S(58) H1_S(59) H1_S(61) H1_S(66) H1_S(7) H1_S(71) H1_S(75) H1_S(8) H1_S(81) H1_S(85) H1_S(92) H1_T(1) H1_T(10) H1_T(11) H1_T(12) H1_T(13) H1_T(138) H1_T(139) H1_T(140) H1_T(146) H1_T(147) H1_T(153) H1_T(163) H1_T(165) H1_T(18) H1_T(193) H1_T(2) H1_T(226) H1_T(31) H1_T(36) H1_T(38) H1_T(39) H1_T(4) H1_T(41) H1_T(45) H1_T(6) H1_T(9),H1_S(555) H1_S(82) H1_T(101)
HS2024_3_I_T3,0.5586584665858277,
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,0.5278139823680476,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,0.530278465661672,
ZQ2022_C3,,
EJN2021_3_Rest_Ins,0.5296144180976787,
YP2020_Intensity P10_R2_mult_log2,0.533870764166984,
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,0.5313888675252242,
KBE2022_Log2_Ex_39_T,0.5479433076454718,
FSO2013_Ratio H/M normalized Rep3___2,0.5293231351723935,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.5311658557618305,
RKK2015_SC-514/basal,0.5145223525907352,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.5348863595451642,
NJH2025_Sub9_HIIT_Mid,0.5293767077478091,
SR2019_SKBR3_Biol_repl_4,0.5310068840647323,
HS2024_5_I_T3,0.5030951549658428,
KS2014_Intensity N1,0.5338210062609027,
NJH2024_Sub12_MICT_Post,0.5295019550534006,
TM2022_S2.8h.C,0.5327268475394679,
CR2017_Ratio Replicate 1,0.5109057712370725,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,0.5277484079978408,
JJ2018_Ratio H/M normalized pP3,0.5364802727887211,
AH2018_SILAC_MR_2_C,0.5288493789214156,
LATM2013_Log2 Ratio (Medium/Light) Forward,0.5294130178371931,
PG2020_Intensity 2h_A,0.533938324225936,
NJH2024_Sub6_MICT_Mid,,
NJH2025_Sub13_HIIT_Post,0.5299111590104226,
AH2018_SILAC_MR_3_X,0.5309161324489713,
JJ2018_Ratio H/M normalized___1,0.538536757598838,
RCJD2014_15min_2,0.5244593678163614,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,0.5288680403799096,
RN2012_H03,0.5325749411695642,
HS2024_5_B_N2,0.5418493016902711,
HS2024_5_I_N1,0.5389952458958192,
HS2024_6_I_N1,0.5046290557965407,
AR2021_KD 48h,0.5454873312217968,
FR2021_Intensity.B,0.530969159722541,
RB2022_3_PreEndurance,0.5291445029885765,
HS2024_5_I_T1,0.542992319134689,
NJH2024_Sub10_MICT_Pre,0.5285197923618374,
SR2019_LM2_Biol_repl_2,0.5351925115565409,
AST2020_anti-CD3,0.5332889157930313,
SR2019_MDAMB231_Biol_repl_1,0.5352863878741859,
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,0.5382413253120478,
KBE2022_Log2_Ex_29_U,0.5528779022553049,
HS2024_7_B_T1,0.49569629730109227,
AH2018_LFQ_M_2_X,0.5275926224382737,
AH2018_LFQ_IT_4_N,0.5284183213691738,
CK2022_15 200-1,0.5504531363241303,
RM2024_Intensity D4-1___2,0.529016833752108,
JJ2018_Ratio H/M normalized,0.5384093352095607,
JJ2018_Ratio M/L normalized pP3___1,0.5165972329426007,
KBE2022_Log2_Ex_34_T,0.5449787721784717,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,0.529463635054655,
LY2019_P2+,0.5260443412400323,
LATM2013_Log2 Ratio (Light/Medium) Reverse,0.5297669243675834,
CK2022_2 200-1,0.543455953161052,
AS2011_Ratio H/L Protein RNAi_2,0.534296530634314,
MV2014_Ratio L/H normalized A3___1 (2 min),0.5284125422587607,
WZ2023_Su_010_30min,0.5371138756156019,
RN2012_H01,0.5328616884008497,
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,0.529568392037575,
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,0.531530453929553,
EP2017_Pervanadate R#1 normalized log2 ratio,0.5245785643060846,
HS2024_8_B_T3,0.5011113012532556,
YA2020_Reporter_intensity_Cancer_No.3,0.5348394093940103,
KBE2022_Log2_Ex_44_U,0.5522261117396442,
WZ2023_Pe_010_20min,0.5372542467808049,
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,0.5384885854761128,
RB2022_3_PreStrength,0.5308337932491182,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,0.5349108897298738,
KS2014_Intensity C1,0.5321411170497371,
FSO2013_Ratio H/M normalized Rep3___1,0.5332626258025278,
AH2018_SILAC_M_3_C,0.5285080491032803,
RKK2015_TNF-α+IKKb/TNF-α,0.5115616008590227,
RM2024_Intensity D0-3___2,0.5306505386933004,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5318937219640236,
AH2018_SILAC_M_2_X,0.5323478159821157,
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,0.554731666726753,
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,0.5338196706582122,
PG2020_Intensity 6h_C,0.5337358591355119,
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,0.5325562355249258,
JJ2018_Ratio M/L normalized pP1___1,0.5262188097024253,
AH2018_LFQ_M_3_N,0.52885373802495,
VOI2024_0.1uM 24 h_2 mono,0.5338728807928179,
AH2018_TMTMS2_3_C,0.5304476552548926,
CK2022_15 16-1,0.5498222807366802,
CK2022_3 16-1,0.5430356973495122,
LY2019_P4-,0.5509759999381542,
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,,
HS2024_3_I_N2,0.546442820331377,
GF2025_P8_Adh,0.5312708902248594,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,0.5332756280932502,
GF2025_P5_Sph,0.5311522340055216,
CK2022_10 16-1,0.5453206612296689,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),0.5311371748841208,
NJH2024_Sub2_HIIT_Mid,0.5290698058840992,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,0.5285760062114084,
DB2022_LFQ intensity R1.2,,
DB2022_Intensity R1,,
NJH2024_Sub12_MICT_Mid,0.5287763542880219,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,,
SAS2015_AZD/DMSO_Exp2,0.5363152038384926,
IMM2018_normalised rep. int. CDK5L-1,0.5425586005840547,
DB2022_LFQ intensity L2.2,0.5290035729798171,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.5367872199583162,
EJN2021_2_Ex_Basal,0.5301014793096465,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),0.5321182359008673,
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,0.528078150419498,
CF2017_FTE 16,0.5350345907208561,
AR2021_L41 10 μM,0.5356704034844012,
CF2017_EOC 2,0.5337121710802082,
RB2022_6_PostEndurance,,
AH2018_SILAC_1_N,0.5303612385497671,
NJH2024_Sub10_HIIT_Pre,0.527068656857248,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,,
RB2022_7_PreSprint,0.5287966864678952,
NJH2024_Sub2_MICT_Pre,0.5299850545332723,
HS2024_3_PD_T2,0.5467159577119909,
CK2022_6 16-1,0.5433547056004736,
ZX2022_CB treated Replicate 1,0.524345532895883,
BS2014_Log2(Ratio H/L normalized Rep_3),0.5299714919482148,
TM2022_mock.12h.C,0.5330875418261765,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,0.5352878746251428,
RM2024_Intensity D2-2___2,0.5313383211068716,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,0.5306135556788353,
RB2022_1_PreStrength,0.5304411115014386,
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.5309655436885803,
AR2021_L41 1 μM,0.5300795793426306,
JJ2018_Ratio H/M normalized pP1___2,0.5225009047783842,
AH2018_TMTMS2_1_N,0.5310182225598183,
NJH2025_Sub10_MICT_Pre,0.5285197923618374,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,0.5366832777521257,
ZX2022_Control Replicate 3,0.5239057214812518,
KS2014_Intensity C4,0.5307586289844259,
AS2011_Ratio H/L Inhi_2,0.5266198239392726,
KBE2022_Log2_Ex_18_T,0.5543288889114083,
NJH2025_Sub9_MICT_Pre,0.5290946981062017,
RCJD2014_20min_1,0.5224105323489369,
MV2014_Ratio H/M normalized B2___1 (5 min),0.5278915682367796,
FSO2013_Ratio M/L normalized Rep2___3,,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,0.5300158300067062,
SR2019_MCF10A_Biol_repl_3,0.538819611665132,
HS2024_7_B_T2,0.49794468488127114,
SAS2015_PLX/DMSO_Exp3,0.5327866104719818,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,0.5290698058840992,
AH2018_LFQ_M_3_C,0.52991962689893,
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,0.5272392321795453,
YA2020_Reporter_intensity_Cancer_No.2,0.5362592304104373,
FSO2013_Ratio H/M normalized Rep2___3,,
RB2022_8_PreSprint,0.5289765578026057,
AH2018_SILAC_IT_3_C,0.5301679118148569,
WZ2023_Pu_025_10min,0.5371582591928115,
RM2024_Intensity D2-2___3,,
AS2011_Ratio H/L_1,0.5302189780105294,
RCJD2014_10min_3,0.5296115571586171,
FSO2013_Ratio M/L normalized Rep3___1,0.5278576540065818,
SR2019_JIMT1_Biol_repl_4,0.5307327754524854,
YP2020_Intensity C10_R2_mult_log2,0.5359635340560296,
ZCP2016_Ratio H/L Rep 2,0.5343703402215382,
CF2017_EOC 4,0.5292031146257336,
JJ2018_Ratio H/L normalized pP1___1,0.5265610911630636,
WZ2023_Pe_010_30min,0.5371552467483138,
MV2014_Ratio L/M normalized B2___3 (30 min),,
AH2018_LFQ_IT_3_N,0.5300816559882275,
KS2014_Intensity C6,0.5319880732149745,
ZQ2022_N3,,
HW2015_Ratio H/L normalized Exp1,0.530744444997009,
CK2022_12 40-1,0.5443264636524169,
NJH2024_Sub7_MICT_Pre,0.5281234140629077,
ZX2022_Control Replicate 1,0.52611378299183,
JJ2018_Ratio H/M normalized pP1,0.5253982921967445,
CK2022_16 40-1,0.5472953787313092,
AH2018_SILAC_IT_2_C,0.5314638255171085,
CK2022_5 40-1,0.5392717052395236,
AH2018_LFQ_3_X,0.5310282990508194,
UK2020_UA_3,,
LY2019_P7-,0.5184664585956964,
GF2025_P5_Adh,0.5307134213077249,
RB2022_1_PostStrength,0.5268414555055024,
JAW2011_Ratio H/L LS1b,,
FSO2013_Ratio H/L normalized Rep3___1,0.5334839941462085,
SR2019_HCC1954_Biol_repl_3,0.5407713222711431,
CR2017_Ratio Replicate 2.2,0.5287631555417026,
VOI2024_0.1uM 2 h_1 mono,0.5319759635912087,
MV2014_Ratio L/M normalized A2___1 (10 min),0.5301399849936599,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,0.5296300761267061,
CK2022_11 16-1,0.5453879906448375,
ZQ2022_C1,,
CR2017_Ratio Replicate 2.1,0.5491180313741202,
PG2020_Intensity CT_B,0.5268716797956948,
JJ2018_Ratio M/L normalized___2,0.5257610122430377,
AH2018_SILAC_MR_1_N,0.5311022141546996,
KS2014_Intensity pY_E5_1,,
JW2021_Before_3,0.5274931236967624,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),0.5309192211512688,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,0.5349771635556737,
NJH2025_Sub9_HIIT_Pre,0.5293233749265234,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,0.527763814360165,
AH2018_LFQ_3_C,0.53092924599004,
JJ2018_Ratio M/L normalized pP3___2,0.5305525483640222,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,0.5311904617080607,
AH2018_LFQ_M_3_X,0.5287194139716285,
YA2020_Reporter_intensity_Cancer_No.4,0.5343535663487315,
KS2014_Intensity pY_E5_2,,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,0.5285055915626654,
RB2022_2_PreEndurance,,
JW2021_Before_1,0.5289458320158827,
KBE2022_Log2_Ex_25_T,0.5570166708438619,
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),0.522940556585802,
JJ2018_Ratio M/L normalized___1,0.5273900246250659,
FR2021_Intensity.H,0.5301099647237638,
CK2022_14 16-1,0.5493777067250021,
AST2020_anti-CD3+PDL2,0.533070010088313,
MV2014_Ratio M/L normalized B1___1 (5 min),0.5303190253751078,
KBE2022_Log2_Ex_19_T,0.5479653037137143,
KS2014_Intensity pY_N1,0.5310849580448712,
RB2022_1_RecoveryEndurance,0.528578699901837,
FSO2013_Ratio H/M normalized Rep1___2,0.5289911696040466,
HS2024_8_I_T1,0.5096124835915009,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),0.5322468416920058,
EP2017_Mitotic R#2 log2 ratio,0.5347208993307772,
AH2018_TMTMS2_1_X,0.5309651285873982,
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,0.5283739389472263,
AS2011_Ratio H/L Normalized RNAi_1_3,,
SR2019_MCF10A_Biol_repl_1,0.5358990135810279,
NJH2025_Sub8_MICT_Mid,0.5308747794481565,
EJN2021_5_Ex_Ins,0.5304040081480769,
HS2024_6_I_N2,0.5138770029644029,
HH2022_Reporter intensity 4,0.5309264912843202,
RBK2021_1326T Late,,
TM2022_mock.12h.B,0.5330921201894925,
NJH2024_Sub12_MICT_Pre,0.5290796625473924,
RCJD2014_15min_3,0.5278085003528107,
MV2014_Ratio L/H normalized B3___2 (5 min),0.5295837977509303,
LG2023_Control-3_intensity,,
JJ2018_Ratio H/L normalized pP3___2,0.5350421445405381,
CF2017_FTE 15,0.5297027832897677,
HS2024_4_I_T3,0.53819166081335,
AH2018_SILAC_1_X,0.5316499322275968,
PG2020_Intensity 10h_B,0.5293595027331892,
AH2018_TMTMS3_1_X,0.5337721033677769,
CF2017_FTE 14,0.5346467173085571,
NJH2024_Sub13_HIIT_Post,0.5299111590104226,
RM2024_Intensity D6-3___3,,
NJH2025_Sub7_HIIT_Pre,0.5280598213888142,
RBK2021_1259T Early,,
RKK2015_IKK+TNF-α/IKKb,0.5108629607311175,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.5321024494305944,
SR2019_HCC1419_Biol_repl_3,0.5346816688102808,
KBE2022_Log2_Ex_14_T,0.5601241660021957,
EP2017_Untreated R#2 normalized log2 ratio,0.5398300910761806,
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,
LY2019_P5+,0.5331425077101924,
HS2024_5_I_N2,0.5295929152322404,
SAS2015_PLX/AZD_Exp3,0.5343580486416358,
EP2017_Pervanadate R#2 log2 ratio,0.5314488381439562,
AS2011_Ratio H/L Normalized RNAi_2_1,0.5323846986860593,
