DatasetName,NCL_S(145) NCL_S(153) NCL_S(168) NCL_S(2) NCL_S(211) NCL_S(25) NCL_S(26) NCL_S(28) NCL_S(328) NCL_S(34) NCL_S(356) NCL_S(4) NCL_S(41) NCL_S(42) NCL_S(457) NCL_S(458) NCL_S(460) NCL_S(482) NCL_S(485) NCL_S(494) NCL_S(496) NCL_S(5) NCL_S(532) NCL_S(568) NCL_S(577) NCL_S(580) NCL_S(591) NCL_S(595) NCL_S(60) NCL_S(608) NCL_S(609) NCL_S(619) NCL_S(835) NCL_S(9) NCL_T(106) NCL_T(113) NCL_T(121) NCL_T(367) NCL_T(405) NCL_T(464) NCL_T(501) NCL_T(577) NCL_T(583) NCL_T(584) NCL_T(587) NCL_T(63) NCL_T(69) NCL_T(76) NCL_T(84) NCL_T(92) NCL_T(97) NCL_T(99),NCL_S(12) NCL_S(18) NCL_S(184) NCL_S(206) NCL_S(3) NCL_S(563) NCL_S(62) NCL_S(63) NCL_S(67) NCL_T(102) NCL_T(105) NCL_T(62) NCL_T(95)
AH2018_SILAC_M_1_C,0.5059378476088993,0.7301485320482638
LY2019_P8+,0.5032539314617342,0.7096669836540095
RB2022_2_RecoveryEndurance,,0.7195062878994692
JJ2018_Ratio H/M normalized pP2___1,,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,,0.7286696377840683
KS2014_Intensity pY_PV1,0.5024803045077747,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,0.5080549880773702,0.7518405059528737
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),0.5015453742082048,
AS2011_Ratio H/L Normalized RNAi_1_1,0.4966403650279156,0.7130966075049108
AH2018_LFQ_M_4_X,0.5050560763032941,0.7385650013563514
NJH2024_Sub6_MICT_Pre,,
JJ2018_Ratio M/L normalized pP1___2,,
YP2020_Intensity C30_R2_mult_log2,,0.7453930369346593
NJH2024_Sub9_HIIT_Pre,,
AS2011_Ratio H/L Normalized Inhi_2_3,0.5245148247853064,0.7287756084738487
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,0.5026087927452577,0.7411001137371811
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.501298796907869,0.7198620731948804
LY2019_P2-,0.4895941879949011,0.6878008797688461
AH2018_LFQ_IT_1_X,0.5020191422268966,0.7256303665455852
JJ2018_Ratio H/L normalized pP3___1,,
RB2022_8_RecoveryStrength,,0.7164941583340083
WZ2023_Pe_005_20min,0.5150196758277056,0.7434416036258944
AST2020_Control.2,0.5055005742554183,0.731828133392988
NJH2025_Sub6_MICT_Mid,,
RCJD2014_10min_1,,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,0.5114711384070604,
HS2024_3_I_T1,0.5149667792456437,0.7248826189953245
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,
CK2022_4 40-1,0.5041849329058044,0.7438171585725597
SR2019_MCF10A_Biol_repl_4,0.4983704177017685,0.7326520820449934
KS2014_Intensity pY_C5,0.5022696210424967,
NJH2025_Sub4_MICT_Pre,,
NJH2024_Sub9_MICT_Post,,
CF2017_OSE 28,,0.7294043088927611
HS2024_5_B_T2,0.5189989341865092,0.7190549800979755
HS2024_6_I_T1,0.473957759897298,0.6966252224597494
HS2024_5_B_T3,0.5429690863892386,0.736113204301591
JJ2018_Ratio H/M normalized pP1___1,,
KBE2022_Log2_Ex_36_U,0.5129005074259275,0.7435351089297947
AH2018_TMTMS3_3_N,0.5091773058996261,0.7354152975087891
SR2019_HCC1419_Biol_repl_2,0.5011237812428992,0.743357983290928
FR2021_Intensity.N,0.5116112838699515,0.7311990102923597
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.5052952299787693,0.732619781453908
NJH2024_Sub1_HIIT_Mid,,
NJH2025_Sub8_HIIT_Mid,,
EP2017_Mitotic R#3 log2 ratio,0.5141392906240647,0.6944710715263039
KBE2022_Log2_Ex_36_T,0.5122330088221256,0.740693706774448
NJH2025_Sub6_HIIT_Mid,,
WZ2023_Pu_005_30min,0.5084695866818406,0.750878312545166
KS2014_Intensity C2,0.5068699477530244,0.7294554174324988
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,,
KBE2022_Log2_Ex_42_T,0.4996410487663888,0.7423409460118704
CK2022_9 200-1,0.5160559510647746,0.7356856080875953
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,0.6631390833404022
CK2022_10 200-1,0.5157435477710973,0.7351941837152908
NJH2024_Sub9_MICT_Mid,,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,0.4665423162880851,0.6988957839743546
RBK2021_1332T Late,,
LY2019_P1-,0.510621678161752,0.7038886486491595
RKK2015_TNF-α/basal.1,,
RKK2015_TNF-α/TNF-α+SC-514,,
CR2017_Ratio Replicate 2.5,0.5069051664271312,0.7023573875545075
HS2024_3_I_T3,0.5552920429223138,0.7367781232642278
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,
AS2011_Ratio H/L Normalized RNAi_1,0.5032323618061019,0.720036118659987
KS2014_Intensity E15_4,0.4971163785122902,0.7302965958942809
ZQ2022_C3,,
EJN2021_3_Rest_Ins,,0.7154061521875786
YP2020_Intensity P10_R2_mult_log2,,0.7385532930580473
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,,
KBE2022_Log2_Ex_39_T,0.5003777403828477,0.7408413553765706
FSO2013_Ratio H/M normalized Rep3___2,0.495355024149691,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.501462903174277,0.6876659774260452
RKK2015_SC-514/basal,,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.5082079636799881,0.7509495043791458
NJH2025_Sub9_HIIT_Mid,,
SR2019_SKBR3_Biol_repl_4,0.4951132236346698,0.7304512107370468
HS2024_5_I_T3,0.48652054171984865,0.6945124722287808
KS2014_Intensity N1,0.5088122911913727,0.7356502433826884
NJH2024_Sub12_MICT_Post,,
TM2022_S2.8h.C,,
CR2017_Ratio Replicate 1,0.49247593949772533,0.727409353193416
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),0.4993740278618569,0.7174609969507879
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,
JJ2018_Ratio H/M normalized pP3,,
AH2018_SILAC_MR_2_C,0.5076582916966779,0.7346754738885093
LATM2013_Log2 Ratio (Medium/Light) Forward,0.510158896487157,0.7083637353034077
PG2020_Intensity 2h_A,0.5068112406718199,0.7286291234250759
NJH2024_Sub6_MICT_Mid,,
NJH2025_Sub13_HIIT_Post,,
AH2018_SILAC_MR_3_X,0.4975667282377808,0.7341738452387313
JJ2018_Ratio H/M normalized___1,,
RCJD2014_15min_2,,
AS2011_Ratio H/L_2,0.5040251928737058,
AS2011_Ratio H/L Normalized,0.4936686185043406,0.7020260189590751
RN2012_H03,0.5019552835571207,0.7146586656638121
HS2024_5_B_N2,0.535632440556782,0.725674029851615
HS2024_5_I_N1,0.5340606595754909,0.7150974810759003
HS2024_6_I_N1,0.47641132203416625,0.6997673477002813
AR2021_KD 48h,0.4941497747831154,0.7142165577865787
FR2021_Intensity.B,0.5107381632903113,0.7373747662394192
RB2022_3_PreEndurance,,0.7170429339322133
HS2024_5_I_T1,0.5507182526670842,0.7470730723674482
NJH2024_Sub10_MICT_Pre,,
SR2019_LM2_Biol_repl_2,0.5007824997322315,0.7191480177861588
AST2020_anti-CD3,0.5064274444990672,0.732903764280378
SR2019_MDAMB231_Biol_repl_1,0.5088402230074353,0.7491939354210231
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,0.5147598940169451,0.7452451066501949
KBE2022_Log2_Ex_29_U,0.5034321211818986,0.7457480327660506
HS2024_7_B_T1,0.4594795854994355,0.6996662289278918
AH2018_LFQ_M_2_X,0.4968035050397907,0.7323759733165223
AH2018_LFQ_IT_4_N,0.49898660076428053,0.7323053797972372
CK2022_15 200-1,0.5119490295880822,0.7350852102710798
RM2024_Intensity D4-1___2,,
JJ2018_Ratio H/M normalized,,
JJ2018_Ratio M/L normalized pP3___1,,
KBE2022_Log2_Ex_34_T,0.5017051255163234,0.7390210459688067
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,
LY2019_P2+,0.48661569558006607,0.6978209185120829
LATM2013_Log2 Ratio (Light/Medium) Reverse,0.4978885175815642,0.6959435899509306
CK2022_2 200-1,0.5110770996191911,0.7376386611915025
AS2011_Ratio H/L Protein RNAi_2,0.5075633270956165,0.7000672328487779
MV2014_Ratio L/H normalized A3___1 (2 min),,
WZ2023_Su_010_30min,0.5125510084086718,0.7379469515441335
RN2012_H01,0.5045842849381168,0.7252627106557555
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,,0.7129852031717304
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,,0.7184377593833632
EP2017_Pervanadate R#1 normalized log2 ratio,0.4968745340445606,0.6872014603060771
HS2024_8_B_T3,0.46418906463756315,0.704241010685874
YA2020_Reporter_intensity_Cancer_No.3,0.5083437884899512,0.7273930749982177
KBE2022_Log2_Ex_44_U,0.49904206584050814,0.7423766077506571
WZ2023_Pe_010_20min,0.5087088081367134,0.7390700352541663
KS2014_Intensity pY_C6,0.5023872391237715,0.7067995284178475
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,,
RB2022_3_PreStrength,,0.7113041653586116
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),0.5035992200969249,
RCJD2014_10min_mean,,
KS2014_Intensity C1,0.5060848307749382,0.7290894925667909
FSO2013_Ratio H/M normalized Rep3___1,0.49951265369892567,0.7018159305963361
AH2018_SILAC_M_3_C,0.5031996586696698,0.7328912770767446
RKK2015_TNF-α+IKKb/TNF-α,,
RM2024_Intensity D0-3___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5027155220689651,0.7299609052980285
AH2018_SILAC_M_2_X,0.4939222865962127,0.7296154031536948
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,0.5068284581587872,0.7364046512355474
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,0.5099275583407293,0.7380644619423452
PG2020_Intensity 6h_C,0.5060458229906103,0.726173614837768
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,0.5166863258125688,
JJ2018_Ratio M/L normalized pP1___1,,
AH2018_LFQ_M_3_N,0.5020901239482193,0.7345360557623404
VOI2024_0.1uM 24 h_2 mono,,
AH2018_TMTMS2_3_C,0.533636304856893,0.7332656347848717
CK2022_15 16-1,0.5023251304353813,0.746044418538169
CK2022_3 16-1,0.4994182852490621,0.7460475687244212
LY2019_P4-,0.5091622160652365,0.7131472077904922
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,0.5021628962955217,
HS2024_3_I_N2,0.5011684301418314,0.717888799914259
GF2025_P8_Adh,0.49907728843852667,0.7362600026539332
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,0.5015013917412048,
GF2025_P5_Sph,0.5078439867202253,0.6934236980011653
CK2022_10 16-1,0.5072542180266553,0.7445362851622183
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),0.5059961696640903,0.7226160057839917
NJH2024_Sub2_HIIT_Mid,,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,,
DB2022_LFQ intensity R1.2,,0.7056988135656782
DB2022_Intensity R1,,0.7135350618616728
NJH2024_Sub12_MICT_Mid,,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,,
SAS2015_AZD/DMSO_Exp2,,
IMM2018_normalised rep. int. CDK5L-1,0.5063563813941481,0.7274824101627989
DB2022_LFQ intensity L2.2,,0.701284378935263
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.515913153714466,0.6917491446131854
EJN2021_2_Ex_Basal,,0.7128937754951127
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),0.49753439027269,0.7168883062491443
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,,
CF2017_FTE 16,0.5038328025124779,0.7358309077392708
AR2021_L41 10 μM,0.49340337741533624,0.7110301710267433
CF2017_EOC 2,0.5018965254406159,0.7452612041820925
RB2022_6_PostEndurance,,
AH2018_SILAC_1_N,0.5070153122914786,0.7306460770977282
NJH2024_Sub10_HIIT_Pre,,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,,
RB2022_7_PreSprint,,0.716708120146339
NJH2024_Sub2_MICT_Pre,,
HS2024_3_PD_T2,0.5090783408731784,0.716174551851435
CK2022_6 16-1,0.49637513554622187,0.7417801436827687
ZX2022_CB treated Replicate 1,0.48127952745316005,0.6992919664206366
BS2014_Log2(Ratio H/L normalized Rep_3),0.5039997438891981,
TM2022_mock.12h.C,,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,0.5048943789130944,0.7366828284619865
RM2024_Intensity D2-2___2,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,0.49503078785031673,0.7382190009586744
RB2022_1_PreStrength,,0.7145398444915922
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.5249726531702378,0.7327630261917779
AR2021_L41 1 μM,0.488931487890093,0.7060024751924635
JJ2018_Ratio H/M normalized pP1___2,,
AH2018_TMTMS2_1_N,0.5232908907638267,0.7324830499648555
NJH2025_Sub10_MICT_Pre,,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,0.4933013835941432,
ZX2022_Control Replicate 3,0.48563693729071156,0.7007714282248537
KS2014_Intensity C4,0.5014034560807631,0.7291969405103843
AS2011_Ratio H/L Inhi_2,0.5350633608113151,0.7350662813369355
KBE2022_Log2_Ex_18_T,0.5049989048459922,0.7399408246621684
NJH2025_Sub9_MICT_Pre,,
RCJD2014_20min_1,,
MV2014_Ratio H/M normalized B2___1 (5 min),,
FSO2013_Ratio M/L normalized Rep2___3,0.5024085661175339,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,0.4980950305078581,0.7385653973277504
SR2019_MCF10A_Biol_repl_3,0.5008448131494647,0.7325045610324812
HS2024_7_B_T2,0.4741548250141584,0.696983615355137
SAS2015_PLX/DMSO_Exp3,,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,,
AH2018_LFQ_M_3_C,0.5024397569757271,0.7357197131534178
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,,
YA2020_Reporter_intensity_Cancer_No.2,0.5043804094168493,0.7271550328521552
FSO2013_Ratio H/M normalized Rep2___3,0.5037880900221247,
RB2022_8_PreSprint,,0.714190999836164
AH2018_SILAC_IT_3_C,0.5104727799885216,0.7252478137242456
WZ2023_Pu_025_10min,0.5137655122693375,0.7379953208741701
RM2024_Intensity D2-2___3,,
AS2011_Ratio H/L_1,0.5117703141662822,0.7214556633315724
RCJD2014_10min_3,,
FSO2013_Ratio M/L normalized Rep3___1,0.5001060501049521,0.7022352617455035
SR2019_JIMT1_Biol_repl_4,0.5013266073953143,0.7504387517118248
YP2020_Intensity C10_R2_mult_log2,,0.7420514861611404
ZCP2016_Ratio H/L Rep 2,0.5035814216991346,
CF2017_EOC 4,0.5005689120937848,0.7352725963079456
JJ2018_Ratio H/L normalized pP1___1,,
WZ2023_Pe_010_30min,0.5153265223168536,0.7427651002768832
MV2014_Ratio L/M normalized B2___3 (30 min),,
AH2018_LFQ_IT_3_N,0.5055848698995357,0.7257061345097398
KS2014_Intensity C6,0.5069693974696512,0.7290930962348756
ZQ2022_N3,,
HW2015_Ratio H/L normalized Exp1,,
CK2022_12 40-1,0.5073327037879494,0.7422498519231426
NJH2024_Sub7_MICT_Pre,,
ZX2022_Control Replicate 1,0.48919116142029384,0.7027963397089583
JJ2018_Ratio H/M normalized pP1,,
CK2022_16 40-1,0.5037665767173414,0.7455869877302727
AH2018_SILAC_IT_2_C,0.505050660378978,0.7259486310773025
CK2022_5 40-1,0.5011073362312503,0.7388745050013859
AH2018_LFQ_3_X,0.5043960882222744,0.7324994680649352
UK2020_UA_3,,
LY2019_P7-,0.5036458561251871,0.715265336295227
GF2025_P5_Adh,0.5042788870357107,0.6988222503248726
RB2022_1_PostStrength,,0.7169424434696274
JAW2011_Ratio H/L LS1b,,
FSO2013_Ratio H/L normalized Rep3___1,0.4973348504745197,0.7069772687841573
SR2019_HCC1954_Biol_repl_3,0.5061781139375979,0.7487933373515356
CR2017_Ratio Replicate 2.2,0.5081464502574339,0.7159674052276181
VOI2024_0.1uM 2 h_1 mono,,
MV2014_Ratio L/M normalized A2___1 (10 min),,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,,0.7089732787406458
CK2022_11 16-1,0.5074767341723289,0.7452111908417228
ZQ2022_C1,,
CR2017_Ratio Replicate 2.1,0.5005939836589397,0.678159311548126
PG2020_Intensity CT_B,0.49966450488997,0.715211986436005
JJ2018_Ratio M/L normalized___2,,
AH2018_SILAC_MR_1_N,0.5070907361829148,0.7372666311531588
KS2014_Intensity pY_E5_1,0.5030135099892367,
JW2021_Before_3,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),0.5005086652018911,
MV2014_Ratio M/H normalized B3___3 (30 min),,
FS2019_db/db1,,
NJH2025_Sub9_HIIT_Pre,,
JAW2011_Ratio H/L_1,,
RCJD2014_20min_3,,
AH2018_LFQ_3_C,0.49734945952549936,0.7346702393763269
JJ2018_Ratio M/L normalized pP3___2,,
AMK2021_45I_p1,,
NJH2025_Sub8_HIIT_Post,,
AH2018_LFQ_M_3_X,0.4885608825786785,0.7336582232684804
YA2020_Reporter_intensity_Cancer_No.4,0.5046923918821135,0.7266952503624042
KS2014_Intensity pY_E5_2,,
FSO2013_Ratio H/L normalized Rep1___3,,
GF2025_P4_Sph,0.501146718062818,0.7022125352520685
RB2022_2_PreEndurance,,0.7206771756579452
JW2021_Before_1,,
KBE2022_Log2_Ex_25_T,0.5014220440815685,0.7443439457264395
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,
MV2014_Ratio L/M normalized A2___2 (10 min),,
JJ2018_Ratio M/L normalized___1,,
FR2021_Intensity.H,0.5158422276040054,0.7298696039113545
CK2022_14 16-1,0.5032746469110906,0.7460459945114816
AST2020_anti-CD3+PDL2,0.5064885215516362,0.7321254056290321
MV2014_Ratio M/L normalized B1___1 (5 min),,
KBE2022_Log2_Ex_19_T,0.5078259265760023,0.7380435275199483
KS2014_Intensity pY_N1,0.5072511808702849,0.7137732600604256
RB2022_1_RecoveryEndurance,,0.7144817715312446
FSO2013_Ratio H/M normalized Rep1___2,0.49922610094340303,
HS2024_8_I_T1,0.48318996631946387,0.7060764631669572
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),0.5036406999844829,
EP2017_Mitotic R#2 log2 ratio,0.5165324964510541,0.6944746759475033
AH2018_TMTMS2_1_X,0.5229980876433028,0.732330647811009
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,
ZCP2016_Ratio H/L Rep 3,0.5031345298793581,
AS2011_Ratio H/L Normalized RNAi_1_3,0.5047740682575174,0.7188600127154127
SR2019_MCF10A_Biol_repl_1,0.4977709028302529,0.7263295012390896
NJH2025_Sub8_MICT_Mid,,
EJN2021_5_Ex_Ins,,0.7148778198074035
HS2024_6_I_N2,0.49496914003141307,0.7058322759633644
HH2022_Reporter intensity 4,0.503272249744136,
RBK2021_1326T Late,,
TM2022_mock.12h.B,,
NJH2024_Sub12_MICT_Pre,,
RCJD2014_15min_3,,
MV2014_Ratio L/H normalized B3___2 (5 min),,
LG2023_Control-3_intensity,,
JJ2018_Ratio H/L normalized pP3___2,,
CF2017_FTE 15,0.5014952492657158,0.7179113500437825
HS2024_4_I_T3,0.5280431769322231,0.727717815255757
AH2018_SILAC_1_X,0.5020220652502201,0.7310984498144892
PG2020_Intensity 10h_B,0.5072901559486308,0.7168366078357449
AH2018_TMTMS3_1_X,0.5001357686833899,0.7355836292404607
CF2017_FTE 14,0.5040253959122446,0.7258738426824343
NJH2024_Sub13_HIIT_Post,,
RM2024_Intensity D6-3___3,,
NJH2025_Sub7_HIIT_Pre,,
RBK2021_1259T Early,,
RKK2015_IKK+TNF-α/IKKb,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,
PG2020_Intensity 6h_A,0.5064145714292387,0.7255508186818995
SR2019_HCC1419_Biol_repl_3,0.5027405510230638,0.7405951130167114
KBE2022_Log2_Ex_14_T,0.5026178563838241,0.7415226138001386
EP2017_Untreated R#2 normalized log2 ratio,0.5125214659428287,0.7460330097914789
RM2024_Intensity D0-2___1,,
DB2022_Intensity L1,,0.7073817359477584
LY2019_P5+,0.5083097314747573,0.6941793768242793
HS2024_5_I_N2,0.5033846321933623,0.6953271895087233
SAS2015_PLX/AZD_Exp3,,
EP2017_Pervanadate R#2 log2 ratio,0.504626581707523,0.6869725487902177
AS2011_Ratio H/L Normalized RNAi_2_1,0.5077426317130628,0.7011561862139425
