DatasetName,NACA_S(1066) NACA_S(1098) NACA_S(11) NACA_S(12) NACA_S(13) NACA_S(1404) NACA_S(1511) NACA_S(1607) NACA_S(17) NACA_S(18) NACA_S(19) NACA_S(191) NACA_S(193) NACA_S(1980) NACA_S(1995) NACA_S(2) NACA_S(2022) NACA_S(2066) NACA_S(21) NACA_S(257) NACA_S(271) NACA_S(340) NACA_S(38) NACA_S(506) NACA_S(6) NACA_S(625) NACA_S(7) NACA_S(738) NACA_S(793) NACA_S(795) NACA_S(826) NACA_S(829) NACA_S(9) NACA_S(933) NACA_S(935) NACA_T(1039) NACA_T(1109) NACA_T(1265) NACA_T(1303) NACA_T(1362) NACA_T(1439) NACA_T(1471) NACA_T(1606) NACA_T(1615) NACA_T(5) NACA_T(6) NACA_T(8) NACA_T(80) NACA_T(857) NACA_T(866) NACA_T(871) NACA_T(941) NACA_Y(1983),NACA_S(10) NACA_S(1018) NACA_S(1022) NACA_S(1042) NACA_S(1046) NACA_S(1112) NACA_S(1135) NACA_S(1190) NACA_S(1296) NACA_S(1304) NACA_S(1319) NACA_S(1323) NACA_S(1388) NACA_S(1397) NACA_S(1411) NACA_S(1474) NACA_S(1487) NACA_S(1489) NACA_S(1512) NACA_S(1580) NACA_S(1581) NACA_S(1623) NACA_S(1639) NACA_S(1650) NACA_S(166) NACA_S(1713) NACA_S(1757) NACA_S(1962) NACA_S(1977) NACA_S(2029) NACA_S(2049) NACA_S(2054) NACA_S(25) NACA_S(4) NACA_S(5) NACA_S(579) NACA_S(585) NACA_S(765) NACA_S(766) NACA_S(8) NACA_S(800) NACA_S(802) NACA_S(825) NACA_S(855) NACA_S(860) NACA_S(87) NACA_S(874) NACA_S(916) NACA_S(917) NACA_S(93) NACA_S(949) NACA_T(1010) NACA_T(1015) NACA_T(1034) NACA_T(1128) NACA_T(1132) NACA_T(12) NACA_T(1293) NACA_T(1326) NACA_T(1385) NACA_T(1418) NACA_T(1421) NACA_T(1427) NACA_T(1434) NACA_T(1620) NACA_T(1636) NACA_T(1638) NACA_T(1643) NACA_T(2) NACA_T(2022) NACA_T(2024) NACA_T(2133) NACA_T(4) NACA_T(744) NACA_T(853) NACA_T(9) NACA_T(946) NACA_T(956),NACA_S(1653) NACA_S(1819) NACA_S(1827) NACA_S(2138) NACA_S(3) NACA_S(36) NACA_S(972) NACA_T(1403)
NJH2024_Sub6_HIIT_Mid,0.4545452620895096,0.5451512771110679,
AH2018_SILAC_M_1_C,,,
LY2019_P8+,,,
RB2022_2_RecoveryEndurance,0.45603270262751,0.5567841300162302,
JJ2018_Ratio H/M normalized pP2___1,,,
JAW2011_Ratio H/L HS_1,,,
RB2022_3_PostEndurance,0.46499456860528804,0.5499090254384205,0.747953267800497
KS2014_Intensity pY_PV1,0.4567098313461722,,
JAW2011_Ratio H/L LS1b_2,,,
SR2019_MCF7_Biol_repl_2,,,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),0.4574341198351897,0.5614001642457381,0.7405541132118597
AS2011_Ratio H/L Normalized RNAi_1_1,,,
AH2018_LFQ_M_4_X,,,
NJH2024_Sub6_MICT_Pre,0.4562214940775602,0.5493813293984463,
JJ2018_Ratio M/L normalized pP1___2,,,
YP2020_Intensity C30_R2_mult_log2,,,
NJH2024_Sub9_HIIT_Pre,0.4525830596461825,0.5641910781246567,
AS2011_Ratio H/L Normalized Inhi_2_3,,,
RM2024_Intensity D0-1___3,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,,
KBE2022_Log2_Ex_28_U,0.456046942673374,,
GRW2016_Ratio H/L normalized SILAC 1___1,,,
CF2017_FTE 17,,0.5599153661897196,
LY2019_P2-,,,
AH2018_LFQ_IT_1_X,,,
JJ2018_Ratio H/L normalized pP3___1,,,
RB2022_8_RecoveryStrength,0.47471799193194314,0.5982783003191877,0.7605381581885441
WZ2023_Pe_005_20min,0.4546064509055821,0.5583594819272276,
AST2020_Control.2,,,
NJH2025_Sub6_MICT_Mid,0.4502362098840124,0.5338572088119334,
RCJD2014_10min_1,,,
FSO2013_Ratio H/L normalized Rep2___3,,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,,,
HS2024_3_I_T1,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,,
CK2022_4 40-1,,0.5651253052687791,
SR2019_MCF10A_Biol_repl_4,,,
KS2014_Intensity pY_C5,0.4558945582033535,,
NJH2025_Sub4_MICT_Pre,0.4532079928124232,0.5435850974868932,
NJH2024_Sub9_MICT_Post,0.4474392835361218,0.5621729684648944,
CF2017_OSE 28,,0.560917976358996,
HS2024_5_B_T2,,,
HS2024_6_I_T1,,,
HS2024_5_B_T3,0.45559961962861056,0.5585207600437729,
JJ2018_Ratio H/M normalized pP1___1,,,
KBE2022_Log2_Ex_36_U,,,
AH2018_TMTMS3_3_N,0.45808189626377016,0.5569200800779431,
SR2019_HCC1419_Biol_repl_2,,,
FR2021_Intensity.N,,,
AS2011_Ratio H/L Inhi_2_1,,,
AH2018_SILAC_MR_1_C,,,
NJH2024_Sub1_HIIT_Mid,0.44963390477771564,0.5536281537396617,
NJH2025_Sub8_HIIT_Mid,0.4697404778679932,0.5786044872476583,
EP2017_Mitotic R#3 log2 ratio,,0.5609077772912401,
KBE2022_Log2_Ex_36_T,,,
NJH2025_Sub6_HIIT_Mid,0.4545452620895096,0.5451512771110679,
WZ2023_Pu_005_30min,0.45503441238272035,0.5579684116730996,
KS2014_Intensity C2,0.4581431468807056,0.557661079884023,
FSO2013_Ratio H/L normalized Rep1___2,,,
RM2024_Intensity D2-2,,,
KBE2022_Log2_Ex_42_T,0.45580349577316076,,
CK2022_9 200-1,,0.5585193787174225,
GRW2016_Ratio H/L normalized SILAC 2___1,,,
JJ2018_Ratio H/M normalized pP3___2,,,
DB2022_LFQ intensity R1.1,,,
CK2022_10 200-1,,0.5593848007935919,
NJH2024_Sub9_MICT_Mid,0.4564109285417644,0.5681269216714161,
JAW2011_Ratio H/L_2,,,
HS2024_7_I_N2,,,
RBK2021_1332T Late,,,
LY2019_P1-,,,
RKK2015_TNF-α/basal.1,,,
RKK2015_TNF-α/TNF-α+SC-514,,,
CR2017_Ratio Replicate 2.5,,0.5589560372440828,
HS2024_3_I_T3,,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,,
AS2011_Ratio H/L Normalized RNAi_1,,,
KS2014_Intensity E15_4,0.4561419159846596,0.5593569591700179,
ZQ2022_C3,,,
EJN2021_3_Rest_Ins,0.4590912553514062,0.5688957500521489,0.7376489146632315
YP2020_Intensity P10_R2_mult_log2,,,
MV2014_Ratio H/L normalized A1___3 (10 min),,,
NJH2025_Sub1_MICT_Pre,0.4519715640538102,0.556789089673822,
KBE2022_Log2_Ex_39_T,0.4560937732210362,,
FSO2013_Ratio H/M normalized Rep3___2,,,
RM2024_Intensity D6-2,,,
EP2017_Untreated R#1 log2 ratio,,0.5551488530820623,
RKK2015_SC-514/basal,,,
RM2024_Intensity D6-1___3,,,
WZ2023_Pu_010_10min,0.4552320580684559,0.5579498332497971,
NJH2025_Sub9_HIIT_Mid,0.46298239305517325,0.5708947439303688,
SR2019_SKBR3_Biol_repl_4,,,
HS2024_5_I_T3,0.45480752482263903,0.5579825417781767,
KS2014_Intensity N1,0.45650080325493136,0.5618336876948749,
NJH2024_Sub12_MICT_Post,0.4637663598447083,0.5670960287324568,
TM2022_S2.8h.C,,,
CR2017_Ratio Replicate 1,,,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,,
JJ2018_Ratio H/M normalized pP3,,,
AH2018_SILAC_MR_2_C,,,
LATM2013_Log2 Ratio (Medium/Light) Forward,,,
PG2020_Intensity 2h_A,,,
NJH2024_Sub6_MICT_Mid,0.4502362098840124,0.5338572088119334,
NJH2025_Sub13_HIIT_Post,0.4645948622404678,0.5759014654975362,
AH2018_SILAC_MR_3_X,,,
JJ2018_Ratio H/M normalized___1,,,
RCJD2014_15min_2,,,
AS2011_Ratio H/L_2,,,
AS2011_Ratio H/L Normalized,,,
RN2012_H03,,,
HS2024_5_B_N2,0.4545353928076164,0.5577976315628409,
HS2024_5_I_N1,,0.5607788781125068,
HS2024_6_I_N1,,,
AR2021_KD 48h,0.4564463098719683,0.5584458794389713,
FR2021_Intensity.B,,,
RB2022_3_PreEndurance,0.45383264490112096,0.5535264910480914,
HS2024_5_I_T1,0.45482156368125776,0.557992081002623,
NJH2024_Sub10_MICT_Pre,0.45579593920289635,0.5618656384801298,
SR2019_LM2_Biol_repl_2,,,
AST2020_anti-CD3,,,
SR2019_MDAMB231_Biol_repl_1,,,
RM2024_Intensity D2-3___3,,,
WZ2023_Pe_005_10min,0.4542791725008052,0.558117316320075,
KBE2022_Log2_Ex_29_U,,,
HS2024_7_B_T1,,,
AH2018_LFQ_M_2_X,,,
AH2018_LFQ_IT_4_N,,,
CK2022_15 200-1,,0.5562106802499778,
RM2024_Intensity D4-1___2,,,
JJ2018_Ratio H/M normalized,,,
JJ2018_Ratio M/L normalized pP3___1,,,
KBE2022_Log2_Ex_34_T,0.4553206366089186,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,,
LY2019_P2+,,,
LATM2013_Log2 Ratio (Light/Medium) Reverse,,,
CK2022_2 200-1,,0.5602389606915203,
AS2011_Ratio H/L Protein RNAi_2,,,
MV2014_Ratio L/H normalized A3___1 (2 min),,,
WZ2023_Su_010_30min,0.4555463843960669,0.5589865251888109,
RN2012_H01,,,
KTGR2014_Ratio-Rapa 2 mins,,,
EJN2021_2_Rest_Basal,0.4509395186372199,0.5776541350562321,0.7445930540645029
KS2014_Intensity pY_E5_3,0.45198145405211926,,
MM2018_Ratio H/L replicate 3,,,
EP2017_Pervanadate R#1 normalized log2 ratio,,0.5525411994535075,
HS2024_8_B_T3,,0.5631092264476273,
YA2020_Reporter_intensity_Cancer_No.3,,,
KBE2022_Log2_Ex_44_U,0.45631982773316093,,
WZ2023_Pe_010_20min,0.45464159766462175,0.5586800788131334,
KS2014_Intensity pY_C6,,,
AS2011_Ratio H/L Normalized_3,,,
RCJD2014_15min_mean,,,
RB2022_3_PreStrength,0.4558724743936302,0.5606245582520112,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),0.46745443083383775,0.5600447667236106,
RCJD2014_10min_mean,,,
KS2014_Intensity C1,0.45686324828797287,0.5579575009774691,
FSO2013_Ratio H/M normalized Rep3___1,,,
AH2018_SILAC_M_3_C,,,
RKK2015_TNF-α+IKKb/TNF-α,,,
RM2024_Intensity D0-3___2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,,
AH2018_SILAC_M_2_C,,,
AH2018_SILAC_M_2_X,,,
KTGR2014_Ratio-Rapa 15 mins,,,
RM2024_Intensity D4-2___1,,,
KBE2022_Log2_Ex_15_T,0.4559635138083187,,
VOI2024_0.1uM 24 h_1 di,,,
WZ2023_Su_010_10min,0.45518134480598066,0.5585534981457851,
PG2020_Intensity 6h_C,,,
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,,,
JJ2018_Ratio M/L normalized pP1___1,,,
AH2018_LFQ_M_3_N,,,
VOI2024_0.1uM 24 h_2 mono,,,
AH2018_TMTMS2_3_C,0.4538703628872249,0.5586000676436321,
CK2022_15 16-1,,0.5514306932590788,
CK2022_3 16-1,,0.5564536700954592,
LY2019_P4-,,,
FSO2013_Ratio H/L normalized Rep3___2,,,
KS2014_Intensity pY_PV2,0.457799185504742,,
HS2024_3_I_N2,,,
GF2025_P8_Adh,,,
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,,,
GF2025_P5_Sph,,,
CK2022_10 16-1,,0.55472168010011,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,,
VOI2024_0.1uM 2 h_2 di,,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),0.462943315016824,0.5582963441928143,0.7403151899512158
NJH2024_Sub2_HIIT_Mid,0.45283326981364685,0.5539218651429076,
AMK2021_45I_p3,,,
NJH2024_Sub13_HIIT_Mid,0.4474043165733482,0.5472237450631614,
DB2022_LFQ intensity R1.2,,,
DB2022_Intensity R1,,,
NJH2024_Sub12_MICT_Mid,0.4692461317305052,0.5784051129921558,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,,
UK2020_HCM_4,0.45317238355477507,0.5503175707792334,
SAS2015_AZD/DMSO_Exp2,,,
IMM2018_normalised rep. int. CDK5L-1,,,
DB2022_LFQ intensity L2.2,,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,,
EP2017_Mitotic R#1 log2 ratio,,0.5613214702333119,
EJN2021_2_Ex_Basal,0.45589316896235177,0.5776349353036684,0.7450429561251185
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,,
KTGR2014_Ratio-Rapa 30 mins,,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,,,
CF2017_FTE 16,,,
AR2021_L41 10 μM,0.45499499417285716,0.5575596764210454,
CF2017_EOC 2,,,
RB2022_6_PostEndurance,0.4528737462797802,,
AH2018_SILAC_1_N,,,
NJH2024_Sub10_HIIT_Pre,0.4615215393336704,0.5537384175936892,
AS2011_Ratio H/L Inhi_1_2,,,
UK2020_HCM_6,0.4531291214840881,0.5491923399919214,
RB2022_7_PreSprint,0.4527064545707544,0.5622989808284615,0.7337105134317402
NJH2024_Sub2_MICT_Pre,0.461069489659233,0.5747915740778123,
HS2024_3_PD_T2,,,
CK2022_6 16-1,,0.5601347578143605,
ZX2022_CB treated Replicate 1,,0.559282876823353,0.7418727156346027
BS2014_Log2(Ratio H/L normalized Rep_3),,,
TM2022_mock.12h.C,,,
GRW2016_Ratio M/L normalized SILAC 5a___1,,,
HH2022_Reporter intensity 0,,,
RM2024_Intensity D2-2___2,,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,,,
RB2022_1_PreStrength,,0.560371153461593,0.7195008396225985
JJ2018_Ratio H/M normalized pP2___2,,,
AH2018_TMTMS2_2_X,0.4539524739332448,0.5586250515698601,
AR2021_L41 1 μM,,0.5559564942123109,
JJ2018_Ratio H/M normalized pP1___2,,,
AH2018_TMTMS2_1_N,0.45421228048165213,0.5585659059683439,
NJH2025_Sub10_MICT_Pre,0.45579593920289635,0.5618656384801298,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,,,
ZX2022_Control Replicate 3,,0.5592891102269307,0.7402677790391814
KS2014_Intensity C4,0.45674255740882064,0.5562586734741766,
AS2011_Ratio H/L Inhi_2,,,
KBE2022_Log2_Ex_18_T,,,
NJH2025_Sub9_MICT_Pre,0.4515729773183037,0.5647351843198952,
RCJD2014_20min_1,,,
MV2014_Ratio H/M normalized B2___1 (5 min),,,
FSO2013_Ratio M/L normalized Rep2___3,,,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,,,
SR2019_MCF10A_Biol_repl_3,,,
HS2024_7_B_T2,,,
SAS2015_PLX/DMSO_Exp3,,,
AMK2021_Ctrl_p5,,,
NJH2025_Sub2_HIIT_Mid,0.45283326981364685,0.5539218651429076,
AH2018_LFQ_M_3_C,,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#2,,,
YA2020_Reporter_intensity_Cancer_No.2,,,
FSO2013_Ratio H/M normalized Rep2___3,,,
RB2022_8_PreSprint,0.45118607494562496,0.5491933412002603,0.7334528612526328
AH2018_SILAC_IT_3_C,,,
WZ2023_Pu_025_10min,0.45513120225393133,0.5583330694421426,
RM2024_Intensity D2-2___3,,,
AS2011_Ratio H/L_1,,,
RCJD2014_10min_3,,,
FSO2013_Ratio M/L normalized Rep3___1,,,
SR2019_JIMT1_Biol_repl_4,,,
YP2020_Intensity C10_R2_mult_log2,,,
ZCP2016_Ratio H/L Rep 2,,,
CF2017_EOC 4,,0.5602003255546899,
JJ2018_Ratio H/L normalized pP1___1,,,
WZ2023_Pe_010_30min,0.45420167093291774,0.5586416012767117,
MV2014_Ratio L/M normalized B2___3 (30 min),,,
AH2018_LFQ_IT_3_N,,,
KS2014_Intensity C6,0.45705162294601154,0.5576161123873722,
ZQ2022_N3,,,
HW2015_Ratio H/L normalized Exp1,,,
CK2022_12 40-1,,0.5575325693836026,
NJH2024_Sub7_MICT_Pre,0.45721253636774156,0.5595282917171404,
ZX2022_Control Replicate 1,,0.5595952293136783,0.7442483113961051
JJ2018_Ratio H/M normalized pP1,,,
CK2022_16 40-1,,0.5575266219082993,
AH2018_SILAC_IT_2_C,,,
CK2022_5 40-1,,0.5654465779765169,
AH2018_LFQ_3_X,,,
UK2020_UA_3,0.4546540192133085,0.5509710762088924,
LY2019_P7-,,,
GF2025_P5_Adh,,,
RB2022_1_PostStrength,0.46464602042967257,0.56787675607016,0.771165130299578
JAW2011_Ratio H/L LS1b,,,
FSO2013_Ratio H/L normalized Rep3___1,,,
SR2019_HCC1954_Biol_repl_3,,,
CR2017_Ratio Replicate 2.2,,,
VOI2024_0.1uM 2 h_1 mono,,,
MV2014_Ratio L/M normalized A2___1 (10 min),,,
RNJ2017_Log2_ratio_Tsup:Tstim_D3,,,
CK2022_11 16-1,,0.5502381893177593,
ZQ2022_C1,,,
CR2017_Ratio Replicate 2.1,,,
PG2020_Intensity CT_B,,,
JJ2018_Ratio M/L normalized___2,,,
AH2018_SILAC_MR_1_N,,,
KS2014_Intensity pY_E5_1,,,
JW2021_Before_3,0.45498570211636047,,
NJH2015_iTRAQ Subject 2 117/116 (Exercise/Basal) (normalized),0.45655628033148504,0.5576592089243289,
MV2014_Ratio M/H normalized B3___3 (30 min),,,
FS2019_db/db1,,,0.74329605374312
NJH2025_Sub9_HIIT_Pre,0.4525830596461825,0.5641910781246567,
JAW2011_Ratio H/L_1,,,
RCJD2014_20min_3,,,
AH2018_LFQ_3_C,,,
JJ2018_Ratio M/L normalized pP3___2,,,
AMK2021_45I_p1,,,
NJH2025_Sub8_HIIT_Post,0.4651987701500595,0.575015020250562,
AH2018_LFQ_M_3_X,,,
YA2020_Reporter_intensity_Cancer_No.4,,,
KS2014_Intensity pY_E5_2,,,
FSO2013_Ratio H/L normalized Rep1___3,,,
GF2025_P4_Sph,,,
RB2022_2_PreEndurance,0.4541376070152852,0.5521261584676594,0.7223466066383819
JW2021_Before_1,0.4548103641918798,,
KBE2022_Log2_Ex_25_T,0.4554781828181505,,
AS2011_Ratio H/L Normalized by Proteins Inhi_2,,,
MV2014_Ratio L/M normalized A2___2 (10 min),,,
JJ2018_Ratio M/L normalized___1,,,
FR2021_Intensity.H,,,
CK2022_14 16-1,,0.5522125269966455,
AST2020_anti-CD3+PDL2,,,
MV2014_Ratio M/L normalized B1___1 (5 min),,,
KBE2022_Log2_Ex_19_T,,,
KS2014_Intensity pY_N1,,,
RB2022_1_RecoveryEndurance,,0.5605740181444696,
FSO2013_Ratio H/M normalized Rep1___2,,,
HS2024_8_I_T1,,,
NJH2015_iTRAQ Subject 1 115/114 (Exercise/Basal) (normalized),0.44999198483162794,0.5579502931237412,
EP2017_Mitotic R#2 log2 ratio,,0.5614503192305358,
AH2018_TMTMS2_1_X,0.4541217297352417,0.5585126717036792,
KTGR2014_Ratio M L Normalized Rep2_AA_starvation_0_15,,,
ZCP2016_Ratio H/L Rep 3,,,
AS2011_Ratio H/L Normalized RNAi_1_3,,,
SR2019_MCF10A_Biol_repl_1,,,
NJH2025_Sub8_MICT_Mid,0.4725549129079902,0.5815091276372738,
EJN2021_5_Ex_Ins,0.46010167099501736,0.5768523768054717,0.7417290332762024
HS2024_6_I_N2,,,
HH2022_Reporter intensity 4,,,
RBK2021_1326T Late,,,
TM2022_mock.12h.B,,,
NJH2024_Sub12_MICT_Pre,0.46196898805942316,0.5647078801041112,
RCJD2014_15min_3,,,
MV2014_Ratio L/H normalized B3___2 (5 min),,,
LG2023_Control-3_intensity,,,
JJ2018_Ratio H/L normalized pP3___2,,,
CF2017_FTE 15,,0.5602290838302926,
HS2024_4_I_T3,0.45830545906513837,0.5603593432506444,
AH2018_SILAC_1_X,,,
PG2020_Intensity 10h_B,,,
AH2018_TMTMS3_1_X,0.45815121075920373,0.5564015681922041,
CF2017_FTE 14,,,
NJH2024_Sub13_HIIT_Post,0.4645948622404678,0.5759014654975362,
RM2024_Intensity D6-3___3,,,
NJH2025_Sub7_HIIT_Pre,0.46250596481678063,0.5619260796454769,
RBK2021_1259T Early,,,
RKK2015_IKK+TNF-α/IKKb,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1b,,,
PG2020_Intensity 6h_A,,,
SR2019_HCC1419_Biol_repl_3,,,
KBE2022_Log2_Ex_14_T,,,
EP2017_Untreated R#2 normalized log2 ratio,,0.5539989371721489,
RM2024_Intensity D0-2___1,,,
DB2022_Intensity L1,,,
LY2019_P5+,,,
HS2024_5_I_N2,0.45613630617219175,0.5588854316695395,
SAS2015_PLX/AZD_Exp3,,,
EP2017_Pervanadate R#2 log2 ratio,,0.551208827955266,
AS2011_Ratio H/L Normalized RNAi_2_1,,,
