DatasetName,AMK2021_120R_p1,AMK2021_120R_p3,AMK2021_120R_p5,AMK2021_30R_p1,AMK2021_30R_p3,AMK2021_45I_p1,AMK2021_45I_p3,AMK2021_45I_p5,AMK2021_Ctrl_p1,AMK2021_Ctrl_p3,AMK2021_Ctrl_p5,AST2020_Control,AST2020_Control.1,AST2020_Control.2,AST2020_anti-CD3,AST2020_anti-CD3+PDL2,AST2020_anti-CD3+PDL2.1,AST2020_anti-CD3+PDL2.2,AST2020_anti-CD3.1,AST2020_anti-CD3.2,CF2017_EOC 1,CF2017_EOC 13,CF2017_EOC 14,CF2017_EOC 15,CF2017_EOC 16,CF2017_EOC 17,CF2017_EOC 2,CF2017_EOC 3,CF2017_EOC 4,CF2017_FTE 1,CF2017_FTE 2,CF2017_FTE 3,CF2017_FTE 4,CKC2017_0min_p1,CKC2017_0min_p2,CKC2017_0min_p3,CKC2017_120min_p1,CKC2017_120min_p2,CKC2017_120min_p3,CKC2017_15min_p1,CKC2017_15min_p2,CKC2017_15min_p3,CKC2017_30min_p1,CKC2017_30min_p2,CKC2017_30min_p3,CKC2017_60min_p1,CKC2017_60min_p2,CKC2017_60min_p3,CKC2017_90min_p1,CKC2017_90min_p2,CKC2017_90min_p3,DB2022_Intensity_L1,DB2022_Intensity_L2,DB2022_Intensity_R1,DB2022_Intensity_R2,DB2022_L1,DB2022_L1.1,DB2022_L1.2,DB2022_L2,DB2022_L2.1,DB2022_L2.2,DB2022_R1,DB2022_R1.1,DB2022_R1.2,DB2022_R2,DB2022_R2.1,DB2022_R2.2,EJN2021_1_Ex_Basal,EJN2021_1_Ex_Ins,EJN2021_1_Rest_Basal,EJN2021_1_Rest_Ins,EJN2021_2_Ex_Basal,EJN2021_2_Ex_Ins,EJN2021_2_Rest_Basal,EJN2021_2_Rest_Ins,EJN2021_3_Ex_Basal,EJN2021_3_Ex_Ins,EJN2021_3_Rest_Basal,EJN2021_3_Rest_Ins,EJN2021_4_Ex_Basal,EJN2021_4_Ex_Ins,EJN2021_4_Rest_Basal,EJN2021_4_Rest_Ins,EJN2021_5_Ex_Basal,EJN2021_5_Ex_Ins,EJN2021_5_Rest_Basal,EJN2021_5_Rest_Ins,FS2019_Ctr1,FS2019_Ctr2,FS2019_Ctr3,FS2019_dbdb1,FS2019_dbdb2,FS2019_dbdb3,GF2025_P10_Adh,GF2025_P10_Sph,GF2025_P1_Adh,GF2025_P1_Sph,GF2025_P2_Adh,GF2025_P2_Sph,GF2025_P3_Adh,GF2025_P3_Sph,GF2025_P4_Adh,GF2025_P4_Sph,GF2025_P5_Adh,GF2025_P5_Sph,GF2025_P6_Adh,GF2025_P6_Sph,GF2025_P7_Adh,GF2025_P7_Sph,GF2025_P8_Adh,GF2025_P8_Sph,GF2025_P9_Adh,GF2025_P9_Sph,HH2022_Reporter_intensity_0_p1,HH2022_Reporter_intensity_0_p2,HH2022_Reporter_intensity_0_p3,HH2022_Reporter_intensity_1_p1,HH2022_Reporter_intensity_1_p2,HH2022_Reporter_intensity_1_p3,HH2022_Reporter_intensity_2_p1,HH2022_Reporter_intensity_2_p2,HH2022_Reporter_intensity_2_p3,HH2022_Reporter_intensity_3_p1,HS2024_R03_B_T1,HS2024_R03_B_T2,HS2024_R03_B_T3,HS2024_R03_I_T1,HS2024_R03_I_T2,HS2024_R03_I_T3,HS2024_R03_N_T1,HS2024_R03_N_T2,HS2024_R03_N_T3,HS2024_R03_PD_T1,HS2024_R03_PD_T2,HS2024_R03_PD_T3,HS2024_R04_B_T1,HS2024_R04_B_T2,HS2024_R04_B_T3,HS2024_R04_I_T1,HS2024_R04_I_T2,HS2024_R04_I_T3,HS2024_R04_N_T1,HS2024_R04_N_T2,HS2024_R04_N_T3,HS2024_R04_PD_T1,HS2024_R04_PD_T2,HS2024_R04_PD_T3,HS2024_R05_B_T1,HS2024_R05_B_T2,HS2024_R05_B_T3,HS2024_R05_I_T1,HS2024_R05_I_T2,HS2024_R05_I_T3,HS2024_R05_N_T1,HS2024_R05_N_T2,HS2024_R05_N_T3,HS2024_R05_PD_T1,HS2024_R05_PD_T2,HS2024_R05_PD_T3,HS2024_R06_B_T1,HS2024_R06_B_T2,HS2024_R06_B_T3,HS2024_R06_I_T1,HS2024_R06_I_T2,HS2024_R06_I_T3,HS2024_R06_N_T1,HS2024_R06_N_T2,HS2024_R06_N_T3,HS2024_R06_PD_T1,HS2024_R06_PD_T2,HS2024_R06_PD_T3,HS2024_R07_B_T1,HS2024_R07_B_T2,HS2024_R07_B_T3,HS2024_R07_I_T1,HS2024_R07_I_T2,HS2024_R07_I_T3,HS2024_R07_N_T1,HS2024_R07_N_T2,HS2024_R07_N_T3,HS2024_R07_PD_T1,HS2024_R07_PD_T2,HS2024_R07_PD_T3,HS2024_R08_B_T1,HS2024_R08_B_T2,HS2024_R08_B_T3,HS2024_R08_I_T1,HS2024_R08_I_T2,HS2024_R08_I_T3,HS2024_R08_N_T1,HS2024_R08_N_T2,HS2024_R08_N_T3,HS2024_R08_PD_T1,HS2024_R08_PD_T2,HS2024_R08_PD_T3,HS2024_R09_B_T1,HS2024_R09_B_T2,HS2024_R09_B_T3,HS2024_R09_I_T1,HS2024_R09_I_T2,HS2024_R09_I_T3,HS2024_R09_PD_T1,HS2024_R09_PD_T2,JAW2011_HS,JAW2011_HS_1,JAW2011_LS1a,JAW2011_LS1a_1,JAW2011_LS1b,JAW2011_LS1b_1,JAW2011_LS2,JAW2011_LS2_1,JB2023_Intensity_20220718_C28798_002_S397439_M2_prim_IIM_R3_Group_4___1,JB2023_Intensity_20220718_C28798_002_S397439_M2_prim_IIM_R3_Group_4___2,JB2023_Intensity_20220718_C28798_002_S397439_M2_prim_IIM_R3_Group_4___3,JB2023_Intensity_20220718_C28798_003_S397432_M2_prim_IS_R4_Group_2___1,JB2023_Intensity_20220718_C28798_003_S397432_M2_prim_IS_R4_Group_2___2,JB2023_Intensity_20220718_C28798_003_S397432_M2_prim_IS_R4_Group_2___3,JB2023_Intensity_20220718_C28798_004_S397437_M2_prim_IIM_R1_Group_4___1,JB2023_Intensity_20220718_C28798_004_S397437_M2_prim_IIM_R1_Group_4___2,JB2023_Intensity_20220718_C28798_004_S397437_M2_prim_IIM_R1_Group_4___3,JB2023_Intensity_20220718_C28798_005_S397438_M2_prim_IIM_R2_Group_4___1,JB2023_Intensity_20220718_C28798_005_S397438_M2_prim_IIM_R2_Group_4___2
AHNAK_S(326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923088991798525,0.8950039074865224,0.9990688309125231,1.0,0.0,0.10173058751207797,0.02984149978110473,0.018402263842768996,,0.5608395723183817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHNAK_S(3294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03459537849656802,,,,,,,,,,,,0.314023326659316,0.5932695745349543,0.0,0.5127531327668942,0.0672452010039804,0.5634024063319696,0.06962884617066784,0.2508041184958599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283666992278026,0.5199820379816703,0.4561994332635156,0.3063709124673439,0.48426784659820193,0.528212993664542,0.5947504280199093,0.569433791728362,0.35523416971350813,0.7323816914031509,0.3956945245066493,0.012030602309240301,0.30230128593217886,0.4426868460104832,0.01707201209312109,0.4007153907815006,,0.9614477501867018,0.5065491671105765,0.21182114690366755,0.20504981445247472,0.8502078257789619,0.7416048907826869,0.3854783879300375,,,,,0.3955384551204111,,,,,,,,,,,,,,0.45991757193209826,1.0,0.41757622901874625,0.35085188298893855,0.4412757777431254,0.9027488595723547,0.9186912306340459,0.6706410865244616,0.37039819525837525,0.6351124531980121,0.9172566755544806,0.8747416332424309,0.5565969866465245,0.8105528920304472,0.5522664704231395,0.5824936627077968,0.5452942680617225,0.5058644310343589,0.528918237879281,0.6033106314682104,,,,,,,,,,,,,,,,,,,
AHNAK_S(332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.07954032726327642,,0.23315479622418328,0.8225625511705185,,0.8284347943867529,0.561003970527593,0.598594138674662,0.4984142856738851,0.3518801720198148,0.3879441214387894,,0.17649759035355161,0.22962831881096762,0.18189228233986332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5898764128278894,0.2651281751544868,0.6590671451515617,0.12715092614668677,0.4520848339396214,0.19085088817143253,0.5025207963192445,0.3565689431972895,0.7674243231194463,0.3610561053925453,,,,,,,,,,,,,,,,,,,0.5843331830637503,0.2750989227056963,,0.5232867278810135,0.4166725960508296,0.6020365710181156,0.893258153139595,0.3244104483035689,0.7243329986944256,0.7647941063622816,0.7234890202253905,0.48736469030551377,0.49627240467811046,,,,,,,,,,,,0.6462325055348856,0.4916688748747254,0.7927184590435142,0.796521877350042,,,0.24269978689394445,0.5558881190287014,0.5124798302459558,,,,0.4043746309131836,0.37243892165868087,0.3445632564284751,0.5715410242202137,0.6013006837240258,0.5730728731485559,0.4007945575779943,0.6440473828931272,0.4833588963209164,,,0.4667376862964081,0.6294984682901767,0.7087546043700955,0.8557175158089886,0.8244393077705933,,,,,,,,,,,,,0.6068935691757662,,0.7236975469392858,,,1.0,,0.6421528949148764,,,0.4911522198919104,0.32092911860045226,0.3336051676656456,0.3252817107928802,0.45649576456928553,0.44637816403011815,,,,,,,,,,,,,,,,,,,
AHNAK_S(3326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29568896153121044,0.7471376267406584,0.460843175744614,0.5706111201203187,0.42061640858237237,0.6743508781498158,0.5554767696626928,0.7004307145028817,0.41403385903095835,0.4562929746694353,0.5562665725449882,0.28071011704586096,0.3550005813947481,0.5251821925469564,0.5391141630991438,0.6249219045573094,0.601016145055557,0.6657370254319224,0.4234258152947261,0.6522285877218716,,,,,,,,,,,0.12814882441131986,0.0,0.45424874486444344,0.45118600621647864,0.1912845696853142,0.2119517327207603,0.45957612277972704,0.13703011217514804,0.3011850650788964,0.49104377106151653,0.45761589350060805,0.39173758552499577,0.24833696839070052,0.615507510611991,0.45065284661336097,0.3062331740610832,0.5404757625773073,0.28287112772456047,0.2836404155058918,0.1265543596602428,0.4489121828145884,0.3607416053637279,0.4828179425475688,0.32357268179383025,0.7030805320764756,0.22565973409635282,0.301376828588821,0.38198371427971656,0.5012047358390779,0.31593144096685,0.4712940848107215,0.22276819242906531,0.4408980367022464,0.23256830547496993,0.4681603316770567,0.5049355338656377,0.29866611972860263,0.24335838865336884,0.3538020950887492,,,,0.5109767554876227,0.5184334032628285,0.560909375825404,0.39397621643310243,0.462863346083125,0.48007203541286836,0.5720578824434219,0.4473574133227556,0.6792262098279567,0.6293320789754469,0.518306253012023,0.4734566518926578,1.0,0.7443661689185993,0.7323924153644504,0.604022884681836,0.641918626038542,0.9305218728650485,0.6017183185286642,0.7472288154654457,0.6561535851251021,0.5549703358234042,0.5719738001904323,0.9895537129013428,0.768018486053466,0.9403295185597641,0.8558447924106358,0.9505484460024904,0.8686723924083957,0.9788283111544384,0.9093645366965183,0.8156469323289013,0.6761456016455953,0.5135735174117382,0.5610148576262279,0.5579419927891711,,,,,,,,,,,,,,,,,,,,,
AHNAK_S(3356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799284222565726,,0.8836571553671941,0.8767974405373113,,0.0,0.40534186468697975,0.24434790717564958,0.17803603256263667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHNAK_S(3360),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5374690857528268,,,,,,,,,,,,0.4522236608623405,0.43124945055420993,0.6134214773004119,0.0,0.5138728538017949,,0.8411610200016963,,,,,,,,,,,0.5024168974468219,0.2239715362394607,0.5473196809216423,0.6470011910690506,0.6956311100493655,0.5359631506752821,0.5852555968101109,0.3462925835678251,0.09091114958053265,0.4097766448901964,0.5276925940406024,0.2598399403825976,0.27630411115127124,0.3932069920904225,0.19066309445579427,0.07864931214335585,0.2693263350093969,0.36043743999871514,0.18162137801909273,0.2829633835537336,0.3968827054758358,0.018697331837387754,0.28356763963660214,,0.6518799115885789,0.5732054868577925,0.48713466814032574,0.5088864508598215,0.3813259263308499,0.3153061249291286,0.45370978395880357,0.2399710709196049,0.5336800904547716,0.5073197827959198,0.3642893792481934,0.5134318492748382,0.48400216663156853,0.48504736697118406,0.45700678401763856,0.5341040628319038,0.37085997654912223,0.33647255914123253,0.5246657317589313,0.6367080853229472,0.6307343911392873,0.3541255784791133,0.3098665196156257,0.6598184614896424,0.820269854993569,0.884613535868044,0.6651976267088607,0.644807315603427,0.49408264436423976,0.5435072736429545,1.0,0.7319149074048537,0.6050550660076237,0.7534955371791742,0.5662064374465912,0.8477802930748991,0.5337022226627032,0.7154993387448642,0.6885576840271133,0.5594020463624001,0.53159407857468,0.9822744607964801,0.7353190802327805,0.8191462790616115,0.6220321443685003,0.8668807910261039,0.7475207507301325,0.9024096204710308,0.7675039876744587,0.7580417310904691,0.5446750491386193,0.4200065582024327,0.40271308238737213,0.30932495195258874,0.5503957074814987,0.7779723852726034,,,,,,,,,,,,,,,,,,,
AHNAK_S(3362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7151267464807733,0.4552530967588456,0.726050125347109,0.38515924030768617,0.8394093751121133,0.337450383662696,0.8402761570853126,0.17008930059573696,0.502547099990365,0.15405115832493466,,,,,,,,,,,,,,,,,,,0.4867399871332966,0.27288489696190726,0.42171959347157933,0.6418104983857483,0.4347785448511125,0.5246258810364298,0.5397835687449956,0.34582981521476885,,0.3675327340028416,0.469373132675183,0.26928353173301445,0.11562882547203501,0.49975794408384133,0.2976538191342505,0.10732014166624643,0.2934506387828879,0.41251624599134684,0.21061119752003493,0.2949190545007475,0.3465103158360102,0.12762998907841255,0.36071971241331213,0.0,0.677533969518037,0.243724698800801,0.3418743041056665,0.46138000034222815,0.41556659989529693,0.43232066955177384,0.46752892674310453,0.3042124277784702,0.5241151500446252,0.5518065583168669,0.42401968174595206,0.4898171189974454,0.44163086403583196,0.49447692242285457,0.40282545262488556,0.5357890175210898,0.4415494188039322,0.4587916448910345,0.5980655479788376,0.1354953175334807,0.6417796606067261,0.5313932281421423,0.4408353739423446,0.7254427306373471,0.9083920689938538,0.8760424714318674,0.6143110943792773,0.6100028361553361,0.6180520418819453,0.6318073211893958,1.0,0.8150594947854202,0.6968364166734766,0.7393605790020457,0.5707763380224877,0.9503257410244809,0.5703520910142258,0.7235390492727338,0.6894818643644088,0.6040806604276228,0.6163382361940156,0.8862452050600865,0.7322514278247593,0.7906356008971757,0.5687148049457179,0.6004566526525816,0.6865471196613592,0.9683162368242333,0.6353788313772145,0.6633947461125607,0.5653432672171882,0.42331305333419755,0.4026208609928298,0.3246587200088247,0.44184423308547804,0.611200357900071,,,,,,,,,,,,,,,,,,,
AHNAK_S(337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1419616139073085,0.4253456654837002,,,,,,,,,,,0.16457393433188183,0.3254395764551674,0.5939691477759544,0.5359424355802674,0.2469655107590909,0.5438637281507375,0.009719311106687445,0.5620879164010791,,,,,,,,,,,0.534191706366724,0.3276528026039234,0.11436312967704054,0.4709344541434409,0.4661168541567127,0.49640328920376314,0.5990110677305267,0.40816758669392206,0.11416345126733252,0.5593400614104433,0.4307926253544012,0.17645926267499418,0.32037128458846065,0.41822211665016407,0.1895589338494178,0.04648488113838639,0.13050280193420094,0.5370836141892709,0.20220328643481383,0.2775562729164762,0.3276656977425837,0.0,0.19322209402996882,0.03026553410148597,0.8368339022050474,0.48181210610665653,0.518481208998668,0.5333766969975386,,,0.25173035964632856,0.3400901506315581,0.18315995840400523,,,,0.3487663481373156,0.20190268500370112,0.054669254525241295,,,,0.48159112814582694,0.5478058823545381,0.506281825042446,0.430731865001849,0.23025827626393358,0.4854570246265555,0.5350956851854787,0.5161221154245956,0.5601077872005507,0.560653410816653,0.22152868437594214,0.41159201813898966,0.844469222283221,0.6646801527572745,0.5338481688757406,0.3588478948200612,0.37261559559527657,0.9176608250787428,0.49251304332247786,0.738346930135837,0.8580685120191214,0.51584562331173,0.7042975705615817,0.9304862096811355,0.6859833001356871,,,0.8597980389397677,0.680824594879396,1.0,,,0.45960070131343284,0.37548489164648663,0.2005503538119608,0.11345525363699877,,,,,,,,,,,,,,,,,,,,,
AHNAK_S(3404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07974484825209771,0.7440980114876865,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHNAK_S(3409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7831163510445054,0.25344023468024235,0.02096048871795586,0.4137159051683642,,,,,,,,,,,,0.0,0.1316402949251429,0.06581462190516896,,,,,,,,,,,,,,,,,,,,,,,0.14099693590382395,0.7446355511382696,,,,0.6814408878483245,0.9508191675080973,1.0,,,,,,,0.4274051781727429,0.7841995331143263,,,,,,,,,,,,,,,,,,,
AHNAK_S(3411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4487799981140874,0.2779018916480256,0.7621187874388595,0.6395911430278727,0.5210562037940614,0.531338403735824,0.5996989242206299,0.2997188484737659,0.3115670769026029,0.5242915623871718,0.4341383403291385,0.3637976363767643,0.26273853819452686,0.6251865873779423,0.5134336101441139,0.3859595221294749,0.4709627831280042,0.494784201591709,0.3036764501075516,0.0,0.3948656576996411,0.32859275676141214,0.3147717417966115,0.29227657088013825,0.7516999473813906,0.4497544713105125,0.034133694800297654,0.5159571167386928,0.37347844408100517,0.4004947740312266,0.6521755530060528,0.3710236648911701,0.4964995330642105,0.2760674914226061,0.6574799661818246,0.3906167427872019,0.2778192039256607,0.47636514548809494,0.2868932710238131,0.6230251375011905,0.44840707092678705,0.5140738208399535,0.47951470691959913,0.5438407100280159,0.3372711758089918,0.44795980108373057,0.2380511272253048,0.4274521617735179,0.7232149559402532,0.6486074958730594,0.5476772656869981,0.5890667548961797,0.3577772896014026,0.5816009362008491,0.7060082684225539,0.7132055449739889,0.6028594030663036,0.5035732404558371,0.34637028291233307,0.6499953093561972,0.9754555352607802,1.0,0.7862433573767889,0.5154905023540508,0.30304385443284987,0.5880402407317954,0.22877171737280166,0.6851055706427944,0.5365054940647579,0.589151359588576,0.4883449850358625,0.8869154220450106,0.5362103416710353,0.6628040761692243,0.58118558024935,0.30728327357916085,0.38847533127246536,0.47375221183493527,0.36544319620226606,0.6484826599457426,,,,,,,,,,,,,,,,,,,
AHNAK_S(3412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6835821399107405,0.5997617686351713,0.24616186205888463,0.7545224797490847,0.2249379906185825,0.20366351540389704,0.011777883351506924,0.8051718484403249,0.0,0.4900006484299549,,0.41504274263127616,0.6258592711721689,0.44663657657775213,0.941409137460803,0.2830796200754476,0.4447274256249526,,0.5309858604216939,,,,,,,,,,,0.43517420655194616,0.22642498064092959,0.6612199123063995,0.646262863185434,0.37821930669842463,0.3637461867137971,0.6270520919600784,0.16529198512750432,0.03340965977647786,0.46150882846108754,0.3890593732682233,0.21524253184091324,0.0430613069834766,0.5969529819240968,0.4468700930573125,0.3250524311297529,0.283859424930358,0.5241404552234312,0.39106385602175875,0.3499169676978382,0.366975499872347,0.5278540606422688,0.4417131824760992,0.3635278386671349,,,,,0.4512682769808391,0.3339732047883849,0.5232065350083202,0.20794869832916557,0.6895321270878445,0.2611070162484117,0.6704521649581404,0.37786863696485784,0.4161428882910925,0.03301591350768274,0.41339008673227723,0.5375096279438022,0.4552444728900798,0.44087567776419034,0.4289792430889507,0.5298861011302954,0.36773175156110016,0.1892255815913934,0.03900621481338851,0.4756363539433688,0.8435158720066689,0.8368735174437183,0.48139010791762576,0.31657533172390445,0.43428899568705354,0.37437887067310993,1.0,0.8607718687739054,0.9195446005684291,0.5005792059440636,0.4672735331311264,0.9448083914938843,0.9048729600685819,0.9183223724099854,0.6392913899126413,0.34653912096963513,,0.6872344380444901,0.607545478465507,0.6191228221512145,0.5061462940819237,,0.7923399373044759,,0.574409341166252,0.6171415713933173,0.6293189792482707,0.4056494701618482,0.4362706098523695,0.38721356972780685,0.47997949468253986,0.46304107461276794,,,,,,,,,,,,,,,,,,,
AHNAK_S(3416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5460306254721881,0.0,0.11277656459106267,0.22727484974553053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41380029880310726,1.0,,,,0.8690930456505109,0.8397452567716353,0.8718252710740315,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHNAK_S(3426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04724637495659434,0.12535990662338314,0.054499511152138747,0.3070672109462898,0.27401531226203696,0.2898978227476663,0.644945845124388,0.629012738603911,0.6380456876252885,0.5359208942982526,0.5606080670906952,0.5594651156368291,0.3852632271232225,0.365066042465893,0.366528942486788,0.31280059793511805,0.34908397455169426,0.3664068114426712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6546863667197674,0.5144094138069115,0.2864173043856848,0.4172639207922656,0.3873218679509629,0.09453781774742881,0.17224080436559097,0.5239768894385736,0.6169017019625234,0.14322168962342186,0.18962363725628972,0.25626942972875716,0.8054717491843606,0.0039040310446062376,,0.1685406693736835,0.49301368951876334,0.0,0.5373107982520721,,,,,,,,,,,0.43999542632602334,0.4994105757837718,0.553838456702309,0.5484458705930049,0.3523317213146894,0.5026820456004393,0.7281150644023112,0.40028326644176443,0.2903072772571417,0.5503408939632549,0.7283621245810055,0.482045201119764,0.2989474567845354,0.4708563459721888,0.3562184620076535,0.3075502564803172,0.4116292155314037,0.8445613946564006,0.6024081745828793,0.4771034861367274,0.561157390057304,0.6211093888725369,0.5163537576729974,0.5218582808929975,0.5756955081116595,0.4188559709543785,0.46578740453512585,0.47441034015544287,0.3041647348981641,0.481863138423703,0.3769070768701186,0.3074025152801615,0.48114840741890397,0.22312939690326922,1.0,0.5369567500332907,0.49491223722717415,0.18483108638958873,0.4388160945068339,0.4471683309620421,0.34299012246953164,0.2796444052550335,0.556170842576456,0.6619396684551592,0.44135752840736114,0.6278128020035968,0.3736997169000063,0.4977527551872934,0.5726484976141201,0.6758261391598974,0.5737262564662853,0.46200443708803474,0.37147436551051183,0.5353151334007725,0.7242762046831247,0.7352402504907976,0.7927252042906046,0.501640085648397,0.4666249079860835,0.7673140505003254,0.7426014390594289,0.9582413306603561,0.4559117731045571,0.4419810869141658,0.4718898582026794,0.43773638316665725,0.3624214909922109,0.4938621035505689,0.6322190108890076,0.5605293931106424,0.7735319108692311,0.49247725945970106,0.8060452381145469,,0.5014442758799346,0.35079529254128533,0.455374488621173,0.1994883542140078,0.30339871663884127,0.1786611225624714,,,,,,,,,,,,,,,,,,,
AHNAK_S(3483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15141046169245181,0.3157499109401518,,,,0.8418655195589229,0.3354110992678657,0.30432584399008383,,0.5417570852095396,0.5065943171204554,0.42481016608775696,0.5346600092142172,0.4809219104264643,0.1282057875508723,0.3354874144812071,0.7379133194584908,0.17887989911262064,0.0,0.5184009217916213,0.3205549773018116,0.40476085901761166,0.2992533940399325,0.6468720096681481,0.07972504318775758,0.2692220560032067,0.5335021614040117,0.4170186409999202,0.06792444777087647,0.2753099852459466,0.39546642686386974,0.10787146696382405,0.3039974312951841,1.0,0.5974354131686102,0.3171714554340801,0.1638740372319919,0.2099134723427209,0.24828630213957753,0.251322947355089,0.11571598268273908,,,,0.4609181451466213,0.39817077681947394,,0.8256666561647863,0.8822333004255892,0.9145930638198823,0.8203453587196058,0.3854583105997226,0.7208985726522137,0.929779568352413,0.7821092691324646,0.5170431548152469,0.5359259502591185,0.5118071384544928,0.8926258543175909,0.6157397816988608,0.9933860180605252,0.6345537737385053,0.5570935291770117,0.414740258583177,,0.6565004842722393,0.6522447160569533,0.5063008733252292,0.5956600642989678,,0.7985910034311985,0.5561092411663197,0.7661193199678005,0.56848777736195,0.42613971408080537,0.3602006616328415,0.40531754134761705,0.527933997191989,0.44492849779571625,,,,,,,,,,,,,,,,,,,
AHNAK_S(3672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6016837353239817,0.6553696513436704,0.38766290270578946,0.8385893173723726,0.24326513165931146,0.29419408398761593,0.20245329447621138,0.8358954096957083,0.5321321117796805,0.014074072602466792,1.0,0.5891554108217092,0.36040623546261963,0.22968389705403114,0.12552881456778606,,,,,,,,,,,,,,,,,,,,,,,,,,0.23252385816599314,,0.9199755985296156,0.4866344334376357,0.2606357618649017,0.957317585899992,,0.8047580476604967,0.5071856048937289,0.6167323035997536,0.5075285618419869,0.0,0.4242212844119966,0.32428408826537536,,,,,,,,,,,,,,,,,,,,,
