phosphosite_ID,Ratio M/L normalized,Ratio M/L normalized___1,Ratio M/L normalized___2,Ratio M/L normalized___3,Ratio M/L normalized pP1,Ratio M/L normalized pP1___1,Ratio M/L normalized pP1___2,Ratio M/L normalized pP1___3,Ratio M/L normalized pP2,Ratio M/L normalized pP2___1,Ratio M/L normalized pP2___2,Ratio M/L normalized pP2___3,Ratio M/L normalized pP3,Ratio M/L normalized pP3___1,Ratio M/L normalized pP3___2,Ratio M/L normalized pP3___3,Ratio H/L normalized,Ratio H/L normalized___1,Ratio H/L normalized___2,Ratio H/L normalized___3,Ratio H/L normalized pP1,Ratio H/L normalized pP1___1,Ratio H/L normalized pP1___2,Ratio H/L normalized pP1___3,Ratio H/L normalized pP2,Ratio H/L normalized pP2___1,Ratio H/L normalized pP2___2,Ratio H/L normalized pP2___3,Ratio H/L normalized pP3,Ratio H/L normalized pP3___1,Ratio H/L normalized pP3___2,Ratio H/L normalized pP3___3,Ratio H/M normalized,Ratio H/M normalized___1,Ratio H/M normalized___2,Ratio H/M normalized___3,Ratio H/M normalized pP1,Ratio H/M normalized pP1___1,Ratio H/M normalized pP1___2,Ratio H/M normalized pP1___3,Ratio H/M normalized pP2,Ratio H/M normalized pP2___1,Ratio H/M normalized pP2___2,Ratio H/M normalized pP2___3,Ratio H/M normalized pP3,Ratio H/M normalized pP3___1,Ratio H/M normalized pP3___2,Ratio H/M normalized pP3___3
SYNPO_S(833),-0.7364126670381287,-0.7364126670381287,,,-1.1359664299618568,-1.1359664299618568,,,0.5784074137536205,0.5784074137536205,,,-0.6470381336852244,-0.6470381336852244,,,0.11609855223657987,0.11609855223657987,,,-0.8496742929428042,-0.8496742929428042,,,0.3050950106666974,0.3050950106666974,,,0.4513298201403328,0.4513298201403328,,,0.3515152607974705,0.3515152607974705,,,0.3515152607974705,0.3515152607974705,,,-0.2950572301626171,-0.2950572301626171,,,1.1276332797258737,1.1276332797258737,,
SYNPO_S(525),0.14182512970002847,0.14182512970002847,,,,,,,,,,,0.14182512970002847,0.14182512970002847,,,1.24379092506481,1.24379092506481,,,,,,,,,,,1.24379092506481,1.24379092506481,,,1.1145669226556045,1.1145669226556045,,,,,,,,,,,1.1145669226556045,1.1145669226556045,,
SYNPO_S(263),1.761838413195023,1.761838413195023,,,1.761838413195023,1.761838413195023,,,,,,,,,,,1.717254175938773,1.717254175938773,,,1.717254175938773,1.717254175938773,,,,,,,,,,,-0.07818286015337854,-0.07818286015337854,,,-0.07818286015337854,-0.07818286015337854,,,,,,,,,,
FNBP4_S(432),0.26435627052581034,0.26435627052581034,,,-0.18645889321334552,-0.18645889321334552,,,0.26435627052581034,0.26435627052581034,,,0.31799861786143496,0.31799861786143496,,,-0.13281517754258804,-0.13281517754258804,,,-0.22483986422506375,-0.22483986422506375,,,-0.13281517754258804,-0.13281517754258804,,,0.18916037103637567,0.18916037103637567,,,-0.15094550481685012,-0.15094550481685012,,,0.02658762234808418,0.02658762234808418,,,-0.38667580834369475,-0.38667580834369475,,,-0.15094550481685012,-0.15094550481685012,,
RYBP_S(101),-0.1874935600561383,-0.1874935600561383,,,-0.37795052400955276,-0.37795052400955276,,,0.002882508533121365,0.002882508533121365,,,,,,,0.0012978415956467913,0.0012978415956467913,,,-0.06505330164566825,-0.06505330164566825,,,0.0676387168753633,0.0676387168753633,,,,,,,0.1928254035523912,0.1928254035523912,,,0.40784217821150875,0.40784217821150875,,,-0.022214534823120465,-0.022214534823120465,,,,,,
MINK1_S(763),-0.15294917033094912,-0.15294917033094912,,,,,,,-0.14385089768159093,-0.14385089768159093,,,-0.16204061615686186,-0.16204061615686186,,,-0.08459383104983459,-0.08459383104983459,,,,,,,-0.3297578903466325,-0.3297578903466325,,,0.16053300876090848,0.16053300876090848,,,0.08719124956262302,0.08719124956262302,,,,,,,-0.1368227323447708,-0.1368227323447708,,,0.3112705914866413,0.3112705914866413,,
AFAP1_S(668),0.10473921621623744,0.10473921621623744,,,0.07983888066667044,0.07983888066667044,,,0.35997088833675117,0.35997088833675117,,,-0.35459345783747775,-0.35459345783747775,,,-0.09876815788575233,-0.09876815788575233,,,-0.42116753112284894,-0.42116753112284894,,,0.3358262239404963,0.3358262239404963,,,-0.05077138038789897,-0.05077138038789897,,,-0.3275293977175756,-0.3275293977175756,,,-0.4895848898242794,-0.4895848898242794,,,-0.005811322664808808,-0.005811322664808808,,,0.294194309759318,0.294194309759318,,
MACO1_S(332),0.3289513239120089,0.3289513239120089,,,-0.31667184481958405,-0.31667184481958405,,,,,,,0.9745293124838819,0.9745293124838819,,,0.31857715379607937,0.31857715379607937,,,-0.11925962790480332,-0.11925962790480332,,,,,,,0.7565109561401584,0.7565109561401584,,,0.061983516108957325,0.061983516108957325,,,0.2524156590326505,0.2524156590326505,,,,,,,-0.12836133911890846,-0.12836133911890846,,
NOPCHAP1_S(178),-0.2639060569036213,-0.2639060569036213,,,-0.2639060569036213,-0.2639060569036213,,,0.6045458163687107,0.6045458163687107,,,-0.5190524739660201,-0.5190524739660201,,,0.05213762333517526,0.05213762333517526,,,-0.4097189611270323,-0.4097189611270323,,,0.5712399312014884,0.5712399312014884,,,0.08447251693690148,0.08447251693690148,,,-0.018892627250769616,-0.018892627250769616,,,-0.13454038780689007,-0.13454038780689007,,,-0.08326350277274486,-0.08326350277274486,,,0.702834822211592,0.702834822211592,,
MSL3_S(367),0.030406710426045758,0.030406710426045758,,,-0.023196473510433926,-0.023196473510433926,,,0.6018866449789776,0.6018866449789776,,,0.03955955725570582,0.03955955725570582,,,0.009490502947452436,0.009490502947452436,,,-0.37162766277219217,-0.37162766277219217,,,0.05616730630042659,0.05616730630042659,,,0.0526941113038451,0.0526941113038451,,,-0.1835231683958951,-0.1835231683958951,,,-0.18105129992280775,-0.18105129992280775,,,-0.3950557303291968,-0.3950557303291968,,,-0.14939257568249084,-0.14939257568249084,,
MSL3_S(400),0.14639454906050522,0.14639454906050522,,,,,,,0.05644480101966811,0.05644480101966811,,,0.14639454906050522,0.14639454906050522,,,0.11955538469528244,0.11955538469528244,,,,,,,0.02389404265570102,0.02389404265570102,,,0.42921422983958485,0.42921422983958485,,,-0.11534738070882036,-0.11534738070882036,,,,,,,-0.18954866983449636,-0.18954866983449636,,,0.15652605852865611,0.15652605852865611,,
C1orf52_S(158),0.1658154881323355,0.1658154881323355,,,-0.008217868736448516,-0.008217868736448516,,,0.22909566135537973,0.22909566135537973,,,0.14665522211946516,0.14665522211946516,,,-0.03565312460110097,-0.03565312460110097,,,-0.33362514801194415,-0.33362514801194415,,,0.2741721890227864,0.2741721890227864,,,-0.12181613854736359,-0.12181613854736359,,,-0.08684441831650323,-0.08684441831650323,,,-0.022551542923742975,-0.022551542923742975,,,-0.24364276644930463,-0.24364276644930463,,,-0.07536799299030335,-0.07536799299030335,,
METTL13_S(267),-0.8319485120870986,-0.8319485120870986,,,,,,,,,,,-0.8319485120870986,-0.8319485120870986,,,-1.1406664906037316,-1.1406664906037316,,,,,,,,,,,-1.1406664906037316,-1.1406664906037316,,,-0.33039264389311196,-0.33039264389311196,,,,,,,,,,,-0.33039264389311196,-0.33039264389311196,,
DDX51_S(83),-0.00010099218763005532,-0.00010099218763005532,,,-0.3316266783186562,-0.3316266783186562,,,-0.02429645199223327,-0.02429645199223327,,,0.3438057522523126,0.3438057522523126,,,0.004033901284489715,0.004033901284489715,,,-0.21970670099669365,-0.21970670099669365,,,0.008917094736053047,0.008917094736053047,,,0.0889556823082184,0.0889556823082184,,,0.048375704538976265,0.048375704538976265,,,0.267835392097615,0.267835392097615,,,-0.019448184731832147,-0.019448184731832147,,,0.048375704538976265,0.048375704538976265,,
KDM1B_S(17),-0.705805690240682,-0.705805690240682,,,-0.705805690240682,-0.705805690240682,,,,,,,,,,,-0.4703289516522167,-0.4703289516522167,,,-0.4703289516522167,-0.4703289516522167,,,,,,,,,,,0.1889072666425881,0.1889072666425881,,,0.1889072666425881,0.1889072666425881,,,,,,,,,,
SERBP1_S(234),0.021621857851518895,0.021621857851518895,,,0.4909808036743912,0.4909808036743912,,,,,,,-0.4475639040624991,-0.4475639040624991,,,-0.3384875250551032,-0.3384875250551032,,,0.38205850897606825,0.38205850897606825,,,,,,,-1.0590139186499454,-1.0590139186499454,,,-0.3431284173598303,-0.3431284173598303,,,-0.04166954922292643,-0.04166954922292643,,,,,,,-0.6446002712551798,-0.6446002712551798,,
RNF169_S(403),-0.06425362753658985,-0.06425362753658985,,,0.18738770708047234,0.18738770708047234,,,-0.06425362753658985,-0.06425362753658985,,,-0.07492724106102086,-0.07492724106102086,,,0.10929368902294001,0.10929368902294001,,,0.6091876048704251,0.6091876048704251,,,0.10929368902294001,0.10929368902294001,,,-0.18755927824821608,-0.18755927824821608,,,0.09193673821058518,0.09193673821058518,,,0.452911664939964,0.452911664939964,,,0.09193673821058518,0.09193673821058518,,,-0.16774997567215844,-0.16774997567215844,,
LSM14A_S(216),-0.018980332631413292,-0.018980332631413292,,,-0.23801695444369605,-0.23801695444369605,,,0.1079556300873933,0.1079556300873933,,,0.04614178164472063,0.04614178164472063,,,0.027578727474282683,0.027578727474282683,,,-0.09751731301660885,-0.09751731301660885,,,0.05561215668669251,0.05561215668669251,,,0.08868437153339145,0.08868437153339145,,,0.08270258933024935,0.08270258933024935,,,0.18599337006996583,0.18599337006996583,,,-0.03315612763996021,-0.03315612763996021,,,0.08038478741460452,0.08038478741460452,,
CCNY_S(326),0.37717928973663867,0.37717928973663867,,,0.37717928973663867,0.37717928973663867,,,,,,,,,,,-0.08503754655156151,-0.08503754655156151,,,-0.08503754655156151,-0.08503754655156151,,,,,,,,,,,-0.29984440978201216,-0.29984440978201216,,,-0.29984440978201216,-0.29984440978201216,,,,,,,,,,
MAPK1IP1L_S(15),-0.4663569195478293,-0.4663569195478293,,,-0.6399841475816233,-0.6399841475816233,,,1.2519311266885869,1.2519311266885869,,,-0.686939939818225,-0.686939939818225,,,0.24804899843720607,0.24804899843720607,,,-1.6796886290929587,-1.6796886290929587,,,0.28427721805512784,0.28427721805512784,,,0.32573179112255435,0.32573179112255435,,,-0.866725831359478,-0.866725831359478,,,-0.9749712055084776,-0.9749712055084776,,,-1.0606680924502911,-1.0606680924502911,,,1.0113525072299052,1.0113525072299052,,
RBM15B_S(267),0.12816140091448883,0.12816140091448883,,,0.17133494739876848,0.17133494739876848,,,0.3353689151036729,0.3353689151036729,,,-0.12208302955569443,-0.12208302955569443,,,0.12167855658825247,0.12167855658825247,,,-0.172831350707969,-0.172831350707969,,,0.13684760419288092,0.13684760419288092,,,0.12167855658825247,0.12167855658825247,,,-0.16823623366735432,-0.16823623366735432,,,-0.16823623366735432,-0.16823623366735432,,,-0.25787303047691923,-0.25787303047691923,,,0.4439248579337417,0.4439248579337417,,
SRFBP1_S(203),0.12882128065013393,0.12882128065013393,,,0.22453426327972947,0.22453426327972947,,,0.5322670813732142,0.5322670813732142,,,-0.4808405835914283,-0.4808405835914283,,,-0.09554287761697627,-0.09554287761697627,,,-0.44957210469750514,-0.44957210469750514,,,0.5244649259649978,0.5244649259649978,,,-0.1039529539644751,-0.1039529539644751,,,0.09071795976779981,0.09071795976779981,,,-0.6303939299681621,-0.6303939299681621,,,0.06377902977057126,0.06377902977057126,,,0.4432883748171434,0.4432883748171434,,
BOD1L1_S(1531),-0.03188712372759302,-0.03188712372759302,,,0.2609891387860716,0.2609891387860716,,,-0.30982430508784853,-0.30982430508784853,,,-0.12467601071466253,-0.12467601071466253,,,0.028710585954140094,0.028710585954140094,,,0.018776585179183278,0.018776585179183278,,,0.13435238662336282,0.13435238662336282,,,-0.2089778054964655,-0.2089778054964655,,,-0.04325934510237162,-0.04325934510237162,,,-0.1713521718376831,-0.1713521718376831,,,0.12287146908839316,0.12287146908839316,,,0.06529656712778095,0.06529656712778095,,
HELB_S(1058),-0.0437500096611732,-0.0437500096611732,,,,,,,-0.0437500096611732,-0.0437500096611732,,,,,,,0.0439043942956211,0.0439043942956211,,,,,,,0.0439043942956211,0.0439043942956211,,,,,,,0.03731193064196659,0.03731193064196659,,,,,,,0.03731193064196659,0.03731193064196659,,,,,,
ZNRF2_S(19),0.2102641663130906,0.2102641663130906,,,0.2102641663130906,0.2102641663130906,,,,,,,,,,,0.6252704893746932,0.6252704893746932,,,0.6252704893746932,0.6252704893746932,,,,,,,,,,,0.3542264573499261,0.3542264573499261,,,0.3542264573499261,0.3542264573499261,,,,,,,,,,
ZNRF2_S(135),-0.5051236200544856,-0.5051236200544856,,,-0.5331171195204781,-0.5331171195204781,,,-0.2994892586205294,-0.2994892586205294,,,-0.49003059126718224,-0.49003059126718224,,,-0.18691865353620132,-0.18691865353620132,,,-0.13317904104290712,-0.13317904104290712,,,0.2308178418610832,0.2308178418610832,,,-0.49954464323586895,-0.49954464323586895,,,0.22169151351090388,0.22169151351090388,,,0.2912499129642299,0.2912499129642299,,,0.6035966748602074,0.6035966748602074,,,0.20213558088984854,0.20213558088984854,,
NEDD1_S(516),0.15211850443194314,0.15211850443194314,,,-1.2157808151727107,-1.2157808151727107,,,0.9237957281440394,0.9237957281440394,,,-0.5395824395455666,-0.5395824395455666,,,0.33055840003080245,0.33055840003080245,,,-1.1059389407406417,-1.1059389407406417,,,0.33055840003080245,0.33055840003080245,,,0.8464732574999096,0.8464732574999096,,,-0.14947258272777444,-0.14947258272777444,,,0.15419432499278973,0.15419432499278973,,,-0.5103337623583154,-0.5103337623583154,,,1.3096418734221607,1.3096418734221607,,
NCOA7_S(211),-0.16671317272352215,-0.16671317272352215,,,-0.509388796970035,-0.509388796970035,,,0.37183761733042053,0.37183761733042053,,,0.3025237777356443,0.3025237777356443,,,0.01335505866906758,0.01335505866906758,,,-0.2730293146597986,-0.2730293146597986,,,-0.17948198025931583,-0.17948198025931583,,,0.5500140949997396,0.5500140949997396,,,0.2556820028122131,0.2556820028122131,,,0.2556820028122131,0.2556820028122131,,,-0.526244254051673,-0.526244254051673,,,0.3000651367787609,0.3000651367787609,,
SNIP1_S(52),0.21487083400390522,0.21487083400390522,,,,,,,0.21487083400390522,0.21487083400390522,,,,,,,0.11862551354424566,0.11862551354424566,,,,,,,0.11862551354424566,0.11862551354424566,,,,,,,-0.11047973126069942,-0.11047973126069942,,,,,,,-0.11047973126069942,-0.11047973126069942,,,,,,
PPP1R35_S(52),-0.24526639351547513,-0.24526639351547513,,,-0.2818597959033988,-0.2818597959033988,,,-0.20869434706292997,-0.20869434706292997,,,,,,,-0.0065502560921492205,-0.0065502560921492205,,,0.20814264733772161,0.20814264733772161,,,-0.26784370204498326,-0.26784370204498326,,,,,,,0.2796495785570857,0.2796495785570857,,,0.5852510108792798,0.5852510108792798,,,-0.07101198514950824,-0.07101198514950824,,,,,,
SLC35B2_S(427),0.005040616700530137,0.005040616700530137,,,0.13815914522947026,0.13815914522947026,,,-0.5800512795129672,-0.5800512795129672,,,0.08556062487262552,0.08556062487262552,,,-0.0686195057349673,-0.0686195057349673,,,0.40610123821185984,0.40610123821185984,,,-0.3702657055667159,-0.3702657055667159,,,-0.7497902785842195,-0.7497902785842195,,,0.22317538614456242,0.22317538614456242,,,0.35264554528092595,0.35264554528092595,,,0.2035144111307585,0.2035144111307585,,,-0.9145481489981505,-0.9145481489981505,,
TBC1D15_S(675),0.12882128065013393,0.12882128065013393,,,-0.36010106281215976,-0.36010106281215976,,,0.188147686926434,0.188147686926434,,,0.20501708816016756,0.20501708816016756,,,0.15458320905306852,0.15458320905306852,,,0.008486888965491164,0.008486888965491164,,,0.1271049651394007,0.1271049651394007,,,0.32504095549520085,0.32504095549520085,,,0.06322680199698132,0.06322680199698132,,,0.30602886945220614,0.30602886945220614,,,-0.1104641561942685,-0.1104641561942685,,,0.07217441692431663,0.07217441692431663,,
URGCP_S(3),0.7906052426666134,0.7906052426666134,,,,,,,0.7906052426666134,0.7906052426666134,,,,,,,0.755314904045098,0.755314904045098,,,,,,,0.755314904045098,0.755314904045098,,,,,,,-0.022624815972617184,-0.022624815972617184,,,,,,,-0.022624815972617184,-0.022624815972617184,,,,,,
DTX3L_S(9),-0.3737010510081949,-0.3737010510081949,,,-0.39486602933342185,-0.39486602933342185,,,-0.103797913821516,-0.103797913821516,,,-0.7083021512572754,-0.7083021512572754,,,0.04572253573460056,0.04572253573460056,,,-0.34877605701012243,-0.34877605701012243,,,0.18294649451110198,0.18294649451110198,,,0.048375704538976265,0.048375704538976265,,,0.21909105824619673,0.21909105824619673,,,0.07368315361643984,0.07368315361643984,,,0.15146919750307983,0.15146919750307983,,,0.8432603057997322,0.8432603057997322,,
DDX54_S(782),-0.106078683360314,-0.106078683360314,,,,,,,,,,,-0.106078683360314,-0.106078683360314,,,-0.1522756282485375,-0.1522756282485375,,,,,,,,,,,-0.1522756282485375,-0.1522756282485375,,,-0.01248994056960444,-0.01248994056960444,,,,,,,,,,,-0.01248994056960444,-0.01248994056960444,,
TRAF3IP1_S(476),0.11609855223657987,0.11609855223657987,,,0.21138606167942933,0.21138606167942933,,,,,,,0.020911065581689963,0.020911065581689963,,,0.2685541640335432,0.2685541640335432,,,0.18332770604480073,0.18332770604480073,,,,,,,0.35366204474506335,0.35366204474506335,,,0.0820212693455023,0.0820212693455023,,,-0.1936016957407222,-0.1936016957407222,,,,,,,0.35760830381384867,0.35760830381384867,,
RB1CC1_S(644),-1.1861962387970924,-1.1861962387970924,,,-1.4593378465072007,-1.4593378465072007,,,-1.1861962387970924,-1.1861962387970924,,,1.654343880053038,1.654343880053038,,,0.3600832959133314,0.3600832959133314,,,0.37951006655306796,0.37951006655306796,,,-1.8274100785385956,-1.8274100785385956,,,0.6541605409956188,0.6541605409956188,,,-0.5981729645912113,-0.5981729645912113,,,1.9016875222999057,1.9016875222999057,,,-0.5981729645912113,-0.5981729645912113,,,-1.071663790370531,-1.071663790370531,,
RB1CC1_S(647),0.5132886025247513,0.5132886025247513,,,0.09841955776554452,0.09841955776554452,,,0.7286606666214829,0.7286606666214829,,,0.22774107583912812,0.22774107583912812,,,0.21151066288353915,0.21151066288353915,,,-0.2664721125267202,-0.2664721125267202,,,0.17912882877215228,0.17912882877215228,,,0.41619119389521425,0.41619119389521425,,,-0.4810016615842142,-0.4810016615842142,,,-0.3137818764939298,-0.3137818764939298,,,-0.705593925398902,-0.705593925398902,,,0.07093882134343751,0.07093882134343751,,
DTD1_S(197),-0.033909204058230114,-0.033909204058230114,,,-0.3870530870866466,-0.3870530870866466,,,-0.02337241371828284,-0.02337241371828284,,,-0.07075437591726559,-0.07075437591726559,,,-0.10834751206602565,-0.10834751206602565,,,-0.23187073692857063,-0.23187073692857063,,,-0.10404598604839499,-0.10404598604839499,,,-0.15238786342756513,-0.15238786342756513,,,-0.07582408500344577,-0.07582408500344577,,,0.2253983373407441,0.2253983373407441,,,-0.013465280452466685,-0.013465280452466685,,,-0.12180044061376044,-0.12180044061376044,,
DTD1_S(205),-0.2520369262806205,-0.2520369262806205,,,,,,,-0.2520369262806205,-0.2520369262806205,,,,,,,-0.5079314772956548,-0.5079314772956548,,,,,,,-0.5079314772956548,-0.5079314772956548,,,,,,,-0.31746265811706204,-0.31746265811706204,,,,,,,-0.31746265811706204,-0.31746265811706204,,,,,,
AFAP1L1_S(747),-0.00921936235368079,-0.00921936235368079,,,1.100035721161844,1.100035721161844,,,-0.7142308653690196,-0.7142308653690196,,,0.09139518601170002,0.09139518601170002,,,-0.21619973806967566,-0.21619973806967566,,,0.9105024262387983,0.9105024262387983,,,-0.21619973806967566,-0.21619973806967566,,,-0.9288139748678587,-0.9288139748678587,,,-0.3214773231165059,-0.3214773231165059,,,-0.3451978742102095,-0.3451978742102095,,,0.523762664883281,0.523762664883281,,,-0.992086918356735,-0.992086918356735,,
DOT1L_S(775),0.02842770457266734,0.02842770457266734,,,-0.00251247585959435,-0.00251247585959435,,,0.02842770457266734,0.02842770457266734,,,,,,,0.04236417524800773,0.04236417524800773,,,-0.0631981330459826,-0.0631981330459826,,,0.04236417524800773,0.04236417524800773,,,,,,,-0.1027285907033412,-0.1027285907033412,,,-0.10763229055850213,-0.10763229055850213,,,0.10138114235502452,0.10138114235502452,,,,,,
DOT1L_S(834),-0.1540563868582014,-0.1540563868582014,,,0.1712068274181424,0.1712068274181424,,,-0.6092222732488,-0.6092222732488,,,,,,,0.2589409681055064,0.2589409681055064,,,0.5762802576213554,0.5762802576213554,,,-0.28470403326312155,-0.28470403326312155,,,,,,,0.25302109571151316,0.25302109571151316,,,0.43327997055725825,0.43327997055725825,,,0.20651820166511536,0.20651820166511536,,,,,,
DOT1L_S(1104),-0.17224599972311083,-0.17224599972311083,,,-0.4620380361862268,-0.4620380361862268,,,-0.17224599972311083,-0.17224599972311083,,,3.207330653138061,3.207330653138061,,,-0.1506251764170953,-0.1506251764170953,,,-0.19037153414441044,-0.19037153414441044,,,-0.1506251764170953,-0.1506251764170953,,,0.47736648006723476,0.47736648006723476,,,0.10379974315766799,0.10379974315766799,,,0.3586213138315178,0.3586213138315178,,,0.10379974315766799,0.10379974315766799,,,-2.6857559280514773,-2.6857559280514773,,
DOT1L_S(374),0.33193447043881363,0.33193447043881363,,,0.011209361420303354,0.011209361420303354,,,-0.20107853047320914,-0.20107853047320914,,,0.47840237803727326,0.47840237803727326,,,-0.1046508408675928,-0.1046508408675928,,,0.31336195939221856,0.31336195939221856,,,-0.3200718197430847,-0.3200718197430847,,,-0.11795958505816619,-0.11795958505816619,,,-0.29318215266023856,-0.29318215266023856,,,0.3115031154682697,0.3115031154682697,,,-0.10071607476067394,-0.10071607476067394,,,-0.601343171604839,-0.601343171604839,,
SMCR8_S(498),0.13185284596466235,0.13185284596466235,,,,,,,-0.23220962445837873,-0.23220962445837873,,,0.49589978570658877,0.49589978570658877,,,-0.000634925511849464,-0.000634925511849464,,,,,,,-0.3746920992454616,-0.3746920992454616,,,0.37339764919421214,0.37339764919421214,,,-0.16736108724411336,-0.16736108724411336,,,,,,,-0.11320796060239027,-0.11320796060239027,,,-0.22150543660615765,-0.22150543660615765,,
PNISR_S(211),-0.08366094363671173,-0.08366094363671173,,,-0.08366094363671173,-0.08366094363671173,,,,,,,,,,,0.028993411879548688,0.028993411879548688,,,0.028993411879548688,0.028993411879548688,,,,,,,,,,,0.1625967659884867,0.1625967659884867,,,0.1625967659884867,0.1625967659884867,,,,,,,,,,
SHROOM3_S(910),-0.3286703907354397,-0.3286703907354397,,,-0.33706536012446264,-0.33706536012446264,,,1.4545970565345496,1.4545970565345496,,,,,,,-1.6321816563938067,-1.6321816563938067,,,-1.8107130934163878,-1.8107130934163878,,,0.937570384115954,0.937570384115954,,,,,,,-1.314373758749089,-1.314373758749089,,,-1.4045345317973803,-1.4045345317973803,,,-0.49610177138045636,-0.49610177138045636,,,,,,
PPP1R13L_S(395),1.2282953781946844,1.2282953781946844,,,-0.4222884012363153,-0.4222884012363153,,,,,,,1.242389096267312,1.242389096267312,,,0.9465811563899533,0.9465811563899533,,,-0.2864273473073712,-0.2864273473073712,,,,,,,0.9526317670819686,0.9526317670819686,,,-0.263455734302684,-0.263455734302684,,,0.2032638127210805,0.2032638127210805,,,,,,,-0.2831232091826776,-0.2831232091826776,,
PPP1R13L_S(567),0.12974460550781922,0.12974460550781922,,,-0.04305123478525136,-0.04305123478525136,,,,,,,0.498353001614512,0.498353001614512,,,1.154648012872996,1.154648012872996,,,1.1648506252828383,1.1648506252828383,,,,,,,-0.4290902427422548,-0.4290902427422548,,,0.8940610592593583,0.8940610592593583,,,1.1359288155264067,1.1359288155264067,,,,,,,-0.889396216149246,-0.889396216149246,,
PPP1R13L_S(332),-0.014776477134324369,-0.014776477134324369,,,-1.2316843827129393,-1.2316843827129393,,,1.6863436430761807,1.6863436430761807,,,-0.014776477134324369,-0.014776477134324369,,,0.5099491463043107,0.5099491463043107,,,-1.3637164467776723,-1.3637164467776723,,,0.8788430276417866,0.8788430276417866,,,1.1117658311822258,1.1117658311822258,,,-0.19228238878255635,-0.19228238878255635,,,-0.15072126746921974,-0.15072126746921974,,,-0.8278709625736806,-0.8278709625736806,,,1.228233799560068,1.228233799560068,,
LEO1_S(658),-0.04438961094349504,-0.04438961094349504,,,-0.15213133870411377,-0.15213133870411377,,,0.049073096654305606,0.049073096654305606,,,-0.1072281917122085,-0.1072281917122085,,,-0.11397279026704146,-0.11397279026704146,,,-0.16363954619070073,-0.16363954619070073,,,-0.1239054872700908,-0.1239054872700908,,,-0.058067381699757906,-0.058067381699757906,,,0.03365205248999707,0.03365205248999707,,,0.12868932884678694,0.12868932884678694,,,-0.12230285922963002,-0.12230285922963002,,,0.05921681655379864,0.05921681655379864,,
LEO1_S(300),4.018634174139051,4.018634174139051,,,4.018634174139051,4.018634174139051,,,,,,,,,,,1.6512698733329478,1.6512698733329478,,,1.6512698733329478,1.6512698733329478,,,,,,,,,,,-2.200647395094633,-2.200647395094633,,,-2.200647395094633,-2.200647395094633,,,,,,,,,,
SCFD1_S(303),0.1401242239090707,0.1401242239090707,,,-0.6303269333020871,-0.6303269333020871,,,0.1401242239090707,0.1401242239090707,,,0.4888234638727645,0.4888234638727645,,,-0.5001974741265488,-0.5001974741265488,,,-0.6413336800060138,-0.6413336800060138,,,-0.5001974741265488,-0.5001974741265488,,,0.4321042234686771,0.4321042234686771,,,-0.29603110889160034,-0.29603110889160034,,,0.09612688930500614,0.09612688930500614,,,-0.7280962937367248,-0.7280962937367248,,,0.07765318565016138,0.07765318565016138,,
PCNP_S(119),0.0856965806792463,0.0856965806792463,,,-0.07585449626496717,-0.07585449626496717,,,,,,,0.11370049916472831,0.11370049916472831,,,-0.01947743052629677,-0.01947743052629677,,,-0.01947743052629677,-0.01947743052629677,,,,,,,-0.09220175388982561,-0.09220175388982561,,,-0.23024518395879287,-0.23024518395879287,,,0.2002532315936873,0.2002532315936873,,,,,,,-0.2790911775482409,-0.2790911775482409,,
XAGE5_S(82),-5.044681244241464,-5.044681244241464,,,-4.369236695058686,-4.369236695058686,,,-5.334388930966485,-5.334388930966485,,,-5.404885948405582,-5.404885948405582,,,-6.263791730930744,-6.263791730930744,,,-5.204552209001054,-5.204552209001054,,,-6.263791730930744,-6.263791730930744,,,-6.830659889493501,-6.830659889493501,,,-1.2250590611345467,-1.2250590611345467,,,-0.808816390779961,-0.808816390779961,,,-1.2250590611345467,-1.2250590611345467,,,-1.3747856295141436,-1.3747856295141436,,
PALLD_S(893),-0.5829225301773252,-0.5829225301773252,,,2.910425672851666,2.910425672851666,,,-2.544224339760264,-2.544224339760264,,,-0.6712094822040342,-0.6712094822040342,,,0.6723800802406132,0.6723800802406132,,,2.558194150263728,2.558194150263728,,,0.6355222414597538,0.6355222414597538,,,-2.4410466976497114,-2.4410466976497114,,,-0.2359256604794396,-0.2359256604794396,,,-0.23192156498354455,-0.23192156498354455,,,3.2247194655788203,3.2247194655788203,,,-1.9448043457578754,-1.9448043457578754,,
PALLD_S(641),-0.13351134440517062,-0.13351134440517062,,,0.3663641829456452,0.3663641829456452,,,-0.20028268884176212,-0.20028268884176212,,,-0.3469583320746468,-0.3469583320746468,,,0.09261339271428384,0.09261339271428384,,,0.24415639562810432,0.24415639562810432,,,0.20601800402089562,0.20601800402089562,,,-0.429847986254522,-0.429847986254522,,,0.08936255282773453,0.08936255282773453,,,0.1497796305759026,0.1497796305759026,,,0.48542682717024166,0.48542682717024166,,,-0.11122753225755835,-0.11122753225755835,,
PALLD_S(1121),-0.7970620303014319,-0.7970620303014319,,,,,,,,,,,-0.7970620303014319,-0.7970620303014319,,,-0.2990454425793973,-0.2990454425793973,,,,,,,,,,,-0.2990454425793973,-0.2990454425793973,,,0.6075788797885048,0.6075788797885048,,,,,,,,,,,0.6075788797885048,0.6075788797885048,,
